职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
基础PHP程序员,北京市杰通律师事务所,5千-1万,北京·西城区,无需经验,中技/中专,民营,少于50人,互联网/电子商务,https://jobs.51job.com/beijing/140242908.html?s=sou_sou_soulb&t=0_0&req=3862421c237e280765c866660344e2e5,https://jobs.51job.com/all/coUTBSN1E6VWwOYlAzUDM.html
高级Java开发工程师,广东合生信息科技有限公司,1.5-2万,广州,5-7年,本科,民营,1000-5000人,计算机软件,https://jobs.51job.com/guangzhou/142781243.html?s=sou_sou_soulb&t=0_0&req=e7f73c9eb45b0f70834ec65e67197cf3,https://jobs.51job.com/all/coAmIGawRgBzADZANiB2c.html
高级产品经理-飞书应用引擎,字节跳动,2.5-4万,北京,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/145234970.html?s=sou_sou_soulb&t=0_0&req=c2d8debf8385d61df5aa92cc4b34d331,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
PHP开发销售主管,上海研洁建筑材料有限公司,4.5-6千,上海,2年,大专,民营,50-150人,互联网/电子商务,https://jobs.51job.com/shanghai/131041922.html?s=sou_sou_soulb&t=0_0&req=8ef97e818cc5ebebffc831980f6b2229,https://jobs.51job.com/all/coBmJVOVUyVm8OagFhBWA.html
企业数字解决方案经理,慧博云通科技股份有限公司,2.5-3.5万,上海,8-9年,本科,已上市,5000-10000人,计算机软件,https://jobs.51job.com/shanghai/148040000.html?s=sou_sou_soulb&t=0_0&req=c9dcf628f9bf0c1cc0c534cb0c67ab96,https://jobs.51job.com/all/coVDdSNlE7DjdTPgNjUzM.html
Java高级架构工程师,苏州谷英人力资源服务有限公司,3.8-4.3万·14薪,上海·静安区,8-9年,本科,民营,少于50人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/141900829.html?s=sou_sou_soulb&t=0_0&req=11adefe40683a899df122e1424766062,https://jobs.51job.com/all/coCGtWN1I4BzlSMlYyUjM.html
渗透测试工程师,北京金之盾信息技术有限公司,1.3-2.4万,北京·海淀区,3-4年,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/137930676.html?s=sou_sou_soulb&t=0_0&req=4f94260adaed8a4be6f87e00729bf055,https://jobs.51job.com/all/coVjNSN1UwUm4BbVA7XDo.html
PHP开发工程师,点奇互联（北京）科技有限公司,8千-1.5万,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/baoding/140832110.html?s=sou_sou_soulb&t=0_0&req=5a59c75e8bf863c4cc75ec939b4fec07,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
PE工程师,深圳市保凌影像科技有限公司,7千-1.4万,深圳·龙华区,3-4年,大专,民营,50-150人,贸易/进出口,https://jobs.51job.com/shenzhen/140188668.html?s=sou_sou_soulb&t=0_0&req=09a88fa8e1092a0a59bc6d3a31d78f3b,https://jobs.51job.com/all/coBmRQPQVjAjkCZ1cyAGw.html
PHP开发工程师,广州朗桥维视通信技术有限公司,7千-1.2万,广州·越秀区,3-4年,本科,民营,50-150人,通信/电信运营、增值服务,https://jobs.51job.com/guangzhou/98260502.html?s=sou_sou_soulb&t=0_0&req=e964741a8dcd41c45518140f3d0c1b11,https://jobs.51job.com/all/coAWQAZAdhBTIDZAdiVDU.html
数据管理专员/主管,国药控股医疗器械有限公司,6-8千·13薪,上海·长宁区,1年,本科,国企,50-150人,,https://jobs.51job.com/shanghai/148499221.html?s=sou_sou_soulb&t=0_0&req=83422c2733ec32785dd2a931373c2967,https://jobs.51job.com/all/coAWVXNlI1BTsCZgRjVjU.html
中级后端开发工程师,深圳市赛盈地脉技术有限公司,1.5-2万·13薪,深圳·南山区,3-4年,本科,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/147538365.html?s=sou_sou_soulb&t=0_0&req=8eb0598547b6b28b5033bad00ebdc0f2,https://jobs.51job.com/all/coA2IGZQVlBj8EZAxoVzE.html
前端开发/PHP[网站/JAVA工程师,广州瑞丰生物科技有限公司,6千-1.2万,广州·增城区,5-7年,大专,民营,50-150人,农/林/牧/渔,https://jobs.51job.com/guangzhou/116911214.html?s=sou_sou_soulb&t=0_0&req=7b571956fe4b3e94e0c08d5f8f0950e4,https://jobs.51job.com/all/coCWtXNlQxBztRMQxrXTg.html
中级应用开发运维工程师,东莞伟信物业管理有限公司,1.3-1.6万·13薪,东莞·常平镇,3-4年,本科,外资（非欧美）,150-500人,,https://jobs.51job.com/shenzhen/146500449.html?s=sou_sou_soulb&t=0_1&req=7c749f45413329cf9d466697dcb20097,https://jobs.51job.com/all/coCW5UOQJoDjgCZ1ExVjc.html
软件测试工程师-,大连亿达信息技术有限公司深圳分公司,1.1-1.3万,深圳·南山区,3-4年,本科,民营,500-1000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/141423459.html?s=sou_sou_soulb&t=0_0&req=6543702550fa94e2f13056be5745e333,https://jobs.51job.com/all/coCW1UNFMxBToCYQFjUTM.html
PHP网站运维,上海鹤知信息科技有限公司,8千-1万·13薪,上海·闵行区,1年,大专,民营,少于50人,,https://jobs.51job.com/shanghai/148085533.html?s=sou_sou_soulb&t=0_0&req=973ddce944970e7ed6f157c1e34eec94,https://jobs.51job.com/all/coUjJQNAdsBToPbFc3VTQ.html
高级安全测试工程师,广州纳诺科技股份有限公司,1.2-1.9万,广州·黄埔区,5-7年,本科,民营,150-500人,互联网/电子商务,https://jobs.51job.com/guangzhou/142626079.html?s=sou_sou_soulb&t=0_0&req=f7c6a3e577453829ca1bd94e43109958,https://jobs.51job.com/all/coAmcCb1I2Vm8FYVE0VTU.html
PHP开发工程师,深圳世标检测认证股份有限公司,1.3-2.5万,深圳·宝安区,无需经验,大专,合资,1000-5000人,检测，认证,https://jobs.51job.com/shenzhen/132612967.html?s=sou_sou_soulb&t=3_0&req=16f9f5332bd19a637a35a9eedd8fdadb,https://jobs.51job.com/all/coBGZcP1c3BDNTNlM1UzA.html
电子工程师（硬件）,华域皮尔博格泵技术有限公司,2.6-3.5万,上海·宝山区,3-4年,本科,合资,150-500人,汽车,https://jobs.51job.com/shanghai/144308906.html?s=sou_sou_soulb&t=0_0&req=0d2a3ec1237621233f90c23c888215c0,https://jobs.51job.com/all/coUzZXMQRnBjlWOlM4XTA.html
物联网/服务器工程师,成都瑞昌仪器制造有限公司,6-8千,成都·龙泉驿区,2年,本科,民营,少于50人,农/林/牧/渔,https://jobs.51job.com/chengdu/132989208.html?s=sou_sou_soulb&t=0_0&req=0d2a3ec1237621233f90c23c888215c0,https://jobs.51job.com/all/coVjJXOl85VG9UMlM2UjM.html
PHP开发工程师,上海树家医学科技有限公司,1.4-2万,上海·闵行区,5-7年,本科,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/147865025.html?s=sou_sou_soulb&t=0_0&req=29d6b217b0edbc1b40ff0705bb209b93,https://jobs.51job.com/all/coAmFcP1EyBD4CZwZhVTc.html
软件开发工程师,上海舒适堡健身美容中心有限公司,3-3.5万,广州·天河区,3-4年,本科,外资（非欧美）,500-1000人,美容/保健,https://jobs.51job.com/guangzhou/143512577.html?s=sou_sou_soulb&t=0_0&req=0e132d35694fcc6c6284b51e9bd72f24,https://jobs.51job.com/all/coCW1RMFAwDjkGawZkAWM.html
C++开发工程师(J10209),深圳市金溢科技股份有限公司,1.2-2.3万·14薪,广州·天河区,2年,本科,民营,500-1000人,汽车零配件,https://jobs.51job.com/guangzhou/148415230.html?s=sou_sou_soulb&t=0_0&req=a57792acda904220cbd7702e759ff773,https://jobs.51job.com/all/coVTdSMgdkBTxWMwxp.html
软件工程师（高薪资）,深圳市人彩科技有限公司,1-2万,深圳·宝安区,无需经验,本科,民营,少于50人,互联网/电子商务,https://jobs.51job.com/shenzhen/143084738.html?s=sou_sou_soulb&t=0_0&req=d511334f1869c1f8fc6f58054e143415,https://jobs.51job.com/all/coVDRSMVAxAj0PYlQ0Uzc.html
SEO工程师,深圳市立翔文创光电科技有限公司,7千-1.4万,深圳·光明区,1年,大专,合资,50-150人,贸易/进出口,https://jobs.51job.com/shenzhen/147982813.html?s=sou_sou_soulb&t=0_0&req=f92f0847bd565a6c61570fc2719f4bd7,https://jobs.51job.com/all/coUTFWNQVhDzlVMAJiXD8.html
PHP开发工程师,凯帝纳国际货运代理（上海）有限公司深圳分公司,1-1.3万·13薪,深圳·福田区,3-4年,大专,外资（欧美）,少于50人,交通/运输/物流,https://jobs.51job.com/shenzhen/145881981.html?s=sou_sou_soulb&t=0_0&req=712975ed6d46f6fa1049f8d358f557d1,https://jobs.51job.com/all/coAmJQNFQyDzQOaQdiUjc.html
业务架构研发工程师（安全方向）-今日头条,字节跳动,2-4万,深圳,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/136894358.html?s=sou_sou_soulb&t=0_0&req=6e449717140f55bc80d48c4c77a75f56,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
开发工程师,福建新意科技有限公司,1-1.8万,深圳,3-4年,本科,外资（非欧美）,500-1000人,计算机软件,https://jobs.51job.com/shenzhen/147150185.html?s=sou_sou_soulb&t=0_0&req=8b216e8a8adf8bfffd4f938bfd39bf24,https://jobs.51job.com/all/coAGdUM186ADgEZlc8Ujc.html
日语软件开发,深圳市凯格玛电器实业有限公司,1-2万,广州·天河区,3-4年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/guangzhou/142744080.html?s=sou_sou_soulb&t=0_0&req=8b216e8a8adf8bfffd4f938bfd39bf24,https://jobs.51job.com/all/coAWBWMVExAzxWMlA7UDw.html
Java开发工程师,昆仑太科（北京）技术股份有限公司,1-1.5万,北京·海淀区,2年,本科,国企,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/147997048.html?s=sou_sou_soulb&t=0_0&req=0e132d35694fcc6c6284b51e9bd72f24,https://jobs.51job.com/all/coUzZTNlU3BzgDZgJlAmQ.html
驻场运维工程师,杭州旭天云科技有限公司,1.2-1.6万,北京·通州区,3-4年,本科,民营,500-1000人,,https://jobs.51job.com/beijing/146934843.html?s=sou_sou_soulb&t=0_0&req=dddbce07f23329b9ee5ebafd904fd70d,https://jobs.51job.com/all/coUjIFZFc8AzsHawRjAWE.html
后台开发工程师-推荐中台,字节跳动,2-4万,北京,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/130492886.html?s=sou_sou_soulb&t=0_0&req=a623fa3cb0fec918b169fc19fb831d62,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
uni-app开发工程师,久游网,1-1.8万,上海·静安区,3-4年,大专,民营,150-500人,,https://jobs.51job.com/shanghai/145583068.html?s=sou_sou_soulb&t=0_0&req=fc571796a2f06450256670380a62ff4d,https://jobs.51job.com/all/coA2BUNwJgVGkEaARk.html
安全运维工程师,广州竞远安全技术股份有限公司,9-12万/年,广州,2年,本科,已上市,500-1000人,计算机软件,https://jobs.51job.com/guangzhou/121073513.html?s=sou_sou_soulb&t=0_0&req=0b11a89513e4a6a4832a25be12c81cdc,https://jobs.51job.com/all/coB2NdOQRuDjBWMwVhAmM.html
PHP开发工程师/网站开发,沃迈思（深圳）科技有限公司,8千-1.5万,深圳·福田区,2年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/146651983.html?s=sou_sou_soulb&t=0_0&req=3862421c237e280765c866660344e2e5,https://jobs.51job.com/all/coVDVUNlc0DjEAZgNhUDQ.html
软件测试工程师,深圳市金博弈科技有限公司,1.5-3万·15薪,深圳·龙华区,1年,本科,民营,,法律,https://jobs.51job.com/shenzhen/146553670.html?s=sou_sou_soulb&t=0_0&req=efa816a5f674c0c5dfc240ee9a16d958,https://jobs.51job.com/all/coVjcFYVc9ATZTMFc1VzA.html
前后端开发工程师/程序员,广东银浩智能技术有限公司,6千-1万,广州·天河区,5-7年,本科,民营,50-150人,检测，认证,https://jobs.51job.com/guangzhou/141907913.html?s=sou_sou_soulb&t=0_0&req=7896770120764e02606ecf22372b6a2f,https://jobs.51job.com/all/coAmAGYlQzDzMFYQZkAW0.html
PHP高级工程师,上海哈芙琳服装有限公司,1.2-1.8万,上海·松江区,3-4年,大专,民营,50-150人,服装/纺织/皮革,https://jobs.51job.com/shanghai/148495603.html?s=sou_sou_soulb&t=0_0&req=a42f7aca530a0bb56d9ff759735294ce,https://jobs.51job.com/all/coUjFUOFM5BjsDZQNpVDM.html
软件工程师,北京拓扑智鑫环境科技股份有限公司,6-8千,北京·丰台区,1年,大专,民营,少于50人,仪器仪表/工业自动化,https://jobs.51job.com/beijing/101590956.html?s=sou_sou_soulb&t=0_0&req=fcc6050fd3d5db2caf32cc95b5cb41b1,https://jobs.51job.com/all/coVDcBZQBjDjdSPw1qBmI.html
PHP开发销售主管,上海研洁建筑材料有限公司,4.5-6千,上海,2年,大专,民营,50-150人,互联网/电子商务,https://jobs.51job.com/shanghai/131041922.html?s=sou_sou_soulb&t=0_0&req=8776d48718c45287dde089c93f4cfa4c,https://jobs.51job.com/all/coBmJVOVUyVm8OagFhBWA.html
Application Engineer 应用工程师,上海索源戈商务咨询有限公司深圳分公司,1-1.5万·13薪,上海·虹口区,2年,大专,外资（欧美）,少于50人,互联网/电子商务,https://jobs.51job.com/shanghai/146278471.html?s=sou_sou_soulb&t=0_0&req=b89931e52a65ad4e3312fddf473901af,https://jobs.51job.com/all/coAGBVNwdmBzgCZgJiUDI.html
SMS运维工程师,东利科技（上海）有限公司,11-13万/年,上海·静安区,2年,大专,外资（非欧美）,150-500人,批发/零售,https://jobs.51job.com/shanghai/141662483.html?s=sou_sou_soulb&t=0_0&req=8838b4e4218308fa2e71b1cb3b14162e,https://jobs.51job.com/all/coAmcAYlQ_ADYBYgdjUzQ.html
高级运维工程师,屈臣氏个人用品商店有限公司,1-2万·13薪,广州·越秀区,5-7年,本科,外资（非欧美）,10000人以上,,https://jobs.51job.com/guangzhou/141690817.html?s=sou_sou_soulb&t=0_0&req=e7f73c9eb45b0f70834ec65e67197cf3,https://jobs.51job.com/all/coUjFSPlYyBz0GYwFk.html
IT软件开发Java，PHP，c#，sap等,湖北一片语科技有限公司,1.5-3万,武汉,1年,本科,民营,少于50人,,https://jobs.51job.com/guangzhou/142315072.html?s=sou_sou_soulb&t=0_1&req=8ef97e818cc5ebebffc831980f6b2229,https://jobs.51job.com/all/coVTdQMVAzVWtTMAxmXTg.html
高级后端开发工程师-抖音支付,字节跳动,2.5-5万,深圳,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/137720300.html?s=sou_sou_soulb&t=0_0&req=d32933d58cbe788d19c24b0a5ccf010c,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
软件工程师,深圳市招金金属网络交易有限公司,7.5千-1.5万,深圳·福田区,3-4年,本科,民营,150-500人,奢侈品/收藏品/工艺品/珠宝,https://jobs.51job.com/shenzhen/126465125.html?s=sou_sou_soulb&t=0_0&req=c2d8debf8385d61df5aa92cc4b34d331,https://jobs.51job.com/all/coBGdWMwBrUWxWOgNgAW0.html
PHP开发工程师,广州视景医疗软件有限公司,8千-1.5万,广州·天河区,1年,本科,民营,150-500人,医疗设备/器械,https://jobs.51job.com/guangzhou/121936780.html?s=sou_sou_soulb&t=0_0&req=8776d48718c45287dde089c93f4cfa4c,https://jobs.51job.com/all/coBWFdPQRiU2UObgVjVzU.html
PHP工程师,湛蓝科技股份有限公司广州分公司,1.5-2万,广州·海珠区,3-4年,大专,民营,1000-5000人,互联网/电子商务,https://jobs.51job.com/guangzhou/142163706.html?s=sou_sou_soulb&t=0_0&req=8776d48718c45287dde089c93f4cfa4c,https://jobs.51job.com/all/coUjJXNVA7VWMFYlEyBmA.html
前端开发工程师,上海钢联物流股份有限公司,1.5-2.5万,上海·宝山区,3-4年,大专,民营,150-500人,贸易/进出口,https://jobs.51job.com/shanghai/146303825.html?s=sou_sou_soulb&t=0_0&req=11adefe40683a899df122e1424766062,https://jobs.51job.com/all/coB2JcOl8_AT0FaFc8B2A.html
视频运维主管（白云）,广东越维信息科技有限公司,9千-1万·13薪,广州·白云区,5-7年,大专,民营,150-500人,计算机软件,https://jobs.51job.com/guangzhou/147660181.html?s=sou_sou_soulb&t=0_0&req=4f94260adaed8a4be6f87e00729bf055,https://jobs.51job.com/all/coCGxRMwRgBz4FaQZiAGY.html
PHP开发工程师,灏冉舟网络有限公司,1-1.5万,上海·静安区,2年,本科,民营,50-150人,互联网/电子商务,https://jobs.51job.com/shanghai/146120843.html?s=sou_sou_soulb&t=0_0&req=5a59c75e8bf863c4cc75ec939b4fec07,https://jobs.51job.com/all/coAmFdP1E6DzMEZgNkVDQ.html
.NET开发工程师,创锐软件开发（深圳）有限公司,1.4-1.8万,深圳,3-4年,大专,外资（非欧美）,150-500人,计算机软件,https://jobs.51job.com/guangzhou/148060406.html?s=sou_sou_soulb&t=0_0&req=09a88fa8e1092a0a59bc6d3a31d78f3b,https://jobs.51job.com/all/coUTJcPgBjATsBZgBjXT4.html
游戏运维工程师,上海灵刃网络科技有限公司,7千-1.4万,上海·徐汇区,1年,,民营,150-500人,网络游戏,https://jobs.51job.com/shanghai/98297269.html?s=sou_sou_soulb&t=0_0&req=7c749f45413329cf9d466697dcb20097,https://jobs.51job.com/all/coUjdXNFA3AzhUNlMyUDc.html
高级安全工程师,万宝盛华人力资源（中国）有限公司,1.8-2.5万,广州,3-4年,本科,外资（欧美）,,中介服务,https://jobs.51job.com/guangzhou/144801014.html?s=sou_sou_soulb&t=0_0&req=6543702550fa94e2f13056be5745e333,https://jobs.51job.com/all/coB2ZSM1EzAz5RN1Q1UjQ.html
PHP开发工程师,点奇互联（北京）科技有限公司,8千-1.5万,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/chengde/140832099.html?s=sou_sou_soulb&t=0_0&req=973ddce944970e7ed6f157c1e34eec94,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
后端研发工程师-抖音电商商家增长,字节跳动,2.6-3.5万,上海,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/132554976.html?s=sou_sou_soulb&t=0_0&req=f7c6a3e577453829ca1bd94e43109958,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
数据开发工程师,深圳手回科技集团有限公司,1-2万,深圳·南山区,1年,本科,民营,500-1000人,保险,https://jobs.51job.com/shenzhen/146835246.html?s=sou_sou_soulb&t=0_0&req=25165e5f2783053982ac9f0c00f1d29a,https://jobs.51job.com/all/coUTJQNQBqBDsBZgBgBmI.html
高级产品经理-飞书应用引擎,字节跳动,2.5-4万,北京,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/145234970.html?s=sou_sou_soulb&t=0_0&req=c9dcf628f9bf0c1cc0c534cb0c67ab96,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
后端研发工程师-电商供应链与物流,字节跳动,2-3.5万,北京,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/128466732.html?s=sou_sou_soulb&t=0_0&req=efa816a5f674c0c5dfc240ee9a16d958,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
系统运维工程师(J10875),上海聚胜万合广告有限公司,8千-1.5万,上海·普陀区,1年,本科,民营,150-500人,,https://jobs.51job.com/shanghai/135576252.html?s=sou_sou_soulb&t=0_0&req=8b0e20d46a443fd22d95922d81979411,https://jobs.51job.com/all/coUzAAbAdlVWhSMQRkVjU.html
PHP开发运维工程师,挪亚检测认证集团有限公司,1-1.5万,上海,3-4年,本科,民营,1000-5000人,,https://jobs.51job.com/shanghai/147614456.html?s=sou_sou_soulb&t=0_0&req=16f9f5332bd19a637a35a9eedd8fdadb,https://jobs.51job.com/all/coUjdXM146Um8FZ1c0AmI.html
PHP中级开发工程师,驭联智能科技发展（上海）有限公司,1-1.5万,上海·普陀区,1年,大专,外资（非欧美）,50-150人,计算机软件,https://jobs.51job.com/shanghai/133062166.html?s=sou_sou_soulb&t=0_0&req=29d6b217b0edbc1b40ff0705bb209b93,https://jobs.51job.com/all/coUjIBY1U3AzVVNFc3B2Q.html
前端中级工程师（React方向）,上海美声服饰辅料有限公司,8千-1.1万,上海·闵行区,3-4年,大专,外资（非欧美）,1000-5000人,贸易/进出口,https://jobs.51job.com/shanghai/147698177.html?s=sou_sou_soulb&t=0_0&req=8b216e8a8adf8bfffd4f938bfd39bf24,https://jobs.51job.com/all/coBmFVMwBnADwPbQRm.html
高级PHP开发/Senior PHP,探谋网络科技（上海）有限公司,1.8-3万·13薪,上海·普陀区,5-7年,大专,外资（欧美）,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/134046749.html?s=sou_sou_soulb&t=0_0&req=e964741a8dcd41c45518140f3d0c1b11,https://jobs.51job.com/all/coBGABYFA1BzEBYwRmVTg.html
抖音直播服务端核心研发工程师-基础架构,字节跳动,2.5-5万,深圳,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/129813963.html?s=sou_sou_soulb&t=0_0&req=83422c2733ec32785dd2a931373c2967,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
后端架构师-抖音电商体验策略,字节跳动,3.5-5.5万,北京,8-9年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/147161817.html?s=sou_sou_soulb&t=0_0&req=8eb0598547b6b28b5033bad00ebdc0f2,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
PHP开发工程师,广州视景医疗软件有限公司,1.1-1.6万,广州·天河区,3-4年,本科,民营,150-500人,医疗设备/器械,https://jobs.51job.com/guangzhou/146353400.html?s=sou_sou_soulb&t=0_0&req=7b571956fe4b3e94e0c08d5f8f0950e4,https://jobs.51job.com/all/coBWFdPQRiU2UObgVjVzU.html
PB(PowerBuild)开发工程师,深圳市鼎蓉电脑科技开发有限公司,1.2-1.8万,深圳·龙岗区,3-4年,大专,民营,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/133974469.html?s=sou_sou_soulb&t=0_0&req=d511334f1869c1f8fc6f58054e143415,https://jobs.51job.com/all/coVDQGZARhU2VSNFQyUzI.html
游戏运维工程师,上海灵刃网络科技有限公司,1.2-2.2万,上海·徐汇区,2年,本科,民营,150-500人,网络游戏,https://jobs.51job.com/shanghai/123629974.html?s=sou_sou_soulb&t=0_0&req=f92f0847bd565a6c61570fc2719f4bd7,https://jobs.51job.com/all/coUjdXNFA3AzhUNlMyUDc.html
Software Engineer/软件工程师,唐势（上海）商贸有限公司,1.5-3万,上海·静安区,2年,本科,外资（非欧美）,150-500人,服装/纺织/皮革,https://jobs.51job.com/shanghai/147430082.html?s=sou_sou_soulb&t=0_0&req=09a88fa8e1092a0a59bc6d3a31d78f3b,https://jobs.51job.com/all/coVTRVNVEyVm0PYwNoUTU.html
PHP高级开发工程师,中讯志远（武汉）科技有限公司,1-1.5万,北京·朝阳区,5-7年,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/122427407.html?s=sou_sou_soulb&t=0_0&req=712975ed6d46f6fa1049f8d358f557d1,https://jobs.51job.com/all/coVDFQMlY1AToCYwVnVDg.html
云平台运维工程师,杭州旭天云科技有限公司,1.3-1.8万,上海·浦东新区,3-4年,本科,民营,500-1000人,,https://jobs.51job.com/shanghai/146955768.html?s=sou_sou_soulb&t=0_0&req=6e449717140f55bc80d48c4c77a75f56,https://jobs.51job.com/all/coUjIFZFc8AzsHawRjAWE.html
系统实施工程师,深圳好博窗控技术股份有限公司,9千-1.5万,深圳·光明区,3-4年,大专,民营,1000-5000人,贸易/进出口,https://jobs.51job.com/shenzhen/145859739.html?s=sou_sou_soulb&t=0_0&req=a623fa3cb0fec918b169fc19fb831d62,https://jobs.51job.com/all/coVjNdOFU2BDtSMQNoAmM.html
网络安全工程师（渗透测试方向）,成都锋卫科技有限公司,1.5-2万,北京·西城区,2年,本科,国企,150-500人,计算机软件,https://jobs.51job.com/beijing/145879218.html?s=sou_sou_soulb&t=0_0&req=fc571796a2f06450256670380a62ff4d,https://jobs.51job.com/all/coAWRSMwViUm1SNQNlXTg.html
开发工程师（PHP）,深圳市韶音科技有限公司,1.5-2.3万·14薪,深圳·南山区,3-4年,本科,民营,1000-5000人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/145946170.html?s=sou_sou_soulb&t=0_0&req=3862421c237e280765c866660344e2e5,https://jobs.51job.com/all/coBmICZFA3UWwPaQVv.html
web工程师（应往届亦可）,亿邦汇华（广州）科技有限公司,6-9千,广州·海珠区,无需经验,大专,民营,,互联网/电子商务,https://jobs.51job.com/dongguan/139517201.html?s=sou_sou_soulb&t=0_0&req=7896770120764e02606ecf22372b6a2f,https://jobs.51job.com/all/coBWRXM1Q-VWIObQNgXDA.html
渗透测试工程师,卫士通（广州）信息安全技术有限公司,1.3-1.6万·13薪,广州·黄埔区,1年,本科,国企,150-500人,计算机硬件,https://jobs.51job.com/guangzhou/146484522.html?s=sou_sou_soulb&t=0_0&req=fcc6050fd3d5db2caf32cc95b5cb41b1,https://jobs.51job.com/all/coCW1cPl46UWYPbVQ-UzY.html
运维工程师,安行天下保险经纪（上海）有限公司,1.2-1.8万,上海,3-4年,本科,民营,50-150人,,https://jobs.51job.com/shanghai/133682087.html?s=sou_sou_soulb&t=0_0&req=dddbce07f23329b9ee5ebafd904fd70d,https://jobs.51job.com/all/coAWFVMVU0BDlVOFY3BWc.html
后端架构师-抖音电商服务与体验,字节跳动,3.5-4.5万,北京,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/147165068.html?s=sou_sou_soulb&t=0_0&req=0b11a89513e4a6a4832a25be12c81cdc,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
Java后台开发工程师,阿克苏冰糖心苹果有限公司,2-2.5万,上海,1年,本科,民营,少于50人,,https://jobs.51job.com/shanghai/146541392.html?s=sou_sou_soulb&t=0_0&req=0b11a89513e4a6a4832a25be12c81cdc,https://jobs.51job.com/all/coVTRdPFExATcFZgJkUjU.html
IDC服务器运维工程师,字节跳动,2-4万,北京,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/139105265.html?s=sou_sou_soulb&t=0_0&req=a57792acda904220cbd7702e759ff773,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
日语软件开发经理(149107) 日语必须,上海艾杰飞人力资源有限公司,2-3万,上海,3-4年,大专,外资（非欧美）,50-150人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/145605079.html?s=sou_sou_soulb&t=0_0&req=b89931e52a65ad4e3312fddf473901af,https://jobs.51job.com/all/coUjUCb141DzZSNwBkBmA.html
前端开发工程师,浦赢建和（上海）资产管理有限公司,1-1.5万,上海·浦东新区,2年,大专,外资（非欧美）,500-1000人,金融/投资/证券,https://jobs.51job.com/shanghai/145681496.html?s=sou_sou_soulb&t=0_0&req=25165e5f2783053982ac9f0c00f1d29a,https://jobs.51job.com/all/coAmEAZFAxDjcFZVcxBmU.html
服务端(资深)架构师 - 实时通信,字节跳动,4-8万,北京,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/131620055.html?s=sou_sou_soulb&t=0_0&req=25165e5f2783053982ac9f0c00f1d29a,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
