职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
大数据分析师,宜通世纪科技股份有限公司,5-7千,广州·天河区,1年,本科,已上市,10000人以上,计算机软件,https://jobs.51job.com/guangzhou/142563413.html?s=sou_sou_soulb&t=0_0&req=78ece61532628a8b491e3bdd64006b02,https://jobs.51job.com/all/coBmJQN1MyVmpVMgJg.html
软件测试工程师,深圳飞音时代网络通讯技术有限公司,9千-1.3万,深圳·南山区,1年,本科,民营,150-500人,通信/电信/网络设备,https://jobs.51job.com/shenzhen/143380306.html?s=sou_sou_soulb&t=0_0&req=ee0c7d5fb68c47777bc4a7427c43ad86,https://jobs.51job.com/all/coCGxRMwBkVGkEZFA1UDM.html
软件工程师,上海复达兴智能技术有限公司,2-2.5万,上海·长宁区,3-4年,本科,民营,50-150人,通信/电信/网络设备,https://jobs.51job.com/shanghai/142424759.html?s=sou_sou_soulb&t=0_0&req=ee0c7d5fb68c47777bc4a7427c43ad86,https://jobs.51job.com/all/coUzBUOAJmVWwOa1A2BmE.html
资深DBA(ES+MySql运维),上海腾道信息技术有限公司,2-2.8万·14薪,上海·浦东新区,5-7年,大专,合资,500-1000人,互联网/电子商务,https://jobs.51job.com/shanghai/147982222.html?s=sou_sou_soulb&t=0_0&req=ee0c7d5fb68c47777bc4a7427c43ad86,https://jobs.51job.com/all/coUTYHa1EyBzhSMFYzBmU.html
Python开发工程师,合力工业车辆（上海）有限公司,8.5千-1.5万,上海·杨浦区,2年,本科,国企,1000-5000人,,https://jobs.51job.com/shanghai/145793856.html?s=sou_sou_soulb&t=0_0&req=dfa9fbbb2d042b7e61842c7a6d65387d,https://jobs.51job.com/all/coA2FXMAdsADYGY1E3XD8.html
高级NLP算法工程师,佰聆数据股份有限公司北京分公司,1.5-2.2万,广州·黄埔区,5-7年,本科,民营,500-1000人,,https://jobs.51job.com/guangzhou/147778142.html?s=sou_sou_soulb&t=0_0&req=ba11b497840ab94c0f6de7f53fc8f11f,https://jobs.51job.com/all/coBmVSMVUzAj4CZFY0AWI.html
通信物理层软件工程师,恒玄科技（上海）股份有限公司,2-4万,北京·海淀区,3-4年,硕士,已上市,500-1000人,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/142036266.html?s=sou_sou_soulb&t=0_0&req=b29d3e2abe95c9614fd6c7f4cfadd6de,https://jobs.51job.com/all/coVjMHa1Q2BD8CZARlVjQ.html
ZABBIX运维开发工程师（北京）,上海宏时数据系统有限公司,1.8-2.8万,上海·徐汇区,5-7年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/beijing/143323634.html?s=sou_sou_soulb&t=0_0&req=cfad24585ec8abaf039a7f054ca0f0e1,https://jobs.51job.com/all/coBmQBZF46AzhVNFM1AmE.html
QC分析员—上海,江苏慧聚药业股份有限公司,7千-1.2万,上海·金山区,1年,本科,合资,150-500人,石油/化工/矿产/地质,https://jobs.51job.com/shanghai/140613081.html?s=sou_sou_soulb&t=0_0&req=86b26e32af6d2c5b7855c33a0c8352e0,https://jobs.51job.com/all/coBmJRNlEyAjwFZlM3B2c.html
Python开发工程师,博彦科技广州有限公司,7千-1万,上海·青浦区,1年,,民营,,计算机软件,https://jobs.51job.com/shanghai/147649127.html?s=sou_sou_soulb&t=0_0&req=3a76dd6dfca04ae78e9324bee8003f8a,https://jobs.51job.com/all/coVDRdPwNjBDoPawJpUDA.html
数据分析师,广州鼎骏科技股份有限公司,7-8千,广州·海珠区,2年,大专,民营,150-500人,批发/零售,https://jobs.51job.com/guangzhou/148377402.html?s=sou_sou_soulb&t=0_0&req=b7083aa154439263c386135b5bad52ac,https://jobs.51job.com/all/coVTFSNFIyBzpRNABhXT4.html
数据库工具开发（shell/python/go）,京北方信息技术股份有限公司珠海分公司,1.5-2.1万,北京·丰台区,3-4年,本科,民营,少于50人,,https://jobs.51job.com/beijing/147809845.html?s=sou_sou_soulb&t=0_0&req=6ff6129ccbd00641f379a67d6ff3aa0f,https://jobs.51job.com/all/coBmVTP184UmkPagNnBmQ.html
高级运维工程师,上海游盾网络科技有限公司,1.3-1.8万,上海·普陀区,3-4年,本科,民营,少于50人,通信/电信/网络设备,https://jobs.51job.com/shanghai/140843805.html?s=sou_sou_soulb&t=0_0&req=14e8aba8dea6ea8fa10c091a7206043f,https://jobs.51job.com/all/coAWJcOVE3BzxTMwVgB2A.html
资产管理中心-资管技术部-数据开发工程师G00784,中信期货有限公司,1.5-3万,上海,2年,硕士,国企,1000-5000人,金融/投资/证券,https://jobs.51job.com/shanghai/140160243.html?s=sou_sou_soulb&t=0_0&req=849fb769bc2de1d409db1b3cf7800573,https://jobs.51job.com/all/coBWFQMV4-UmVTMAZh.html
Python高级开发工程师,河北旭高企业管理咨询有限公司,1.8-3万,上海·浦东新区,5-7年,本科,民营,,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/139933562.html?s=sou_sou_soulb&t=0_0&req=795748c38ddbdd18efcf59a6adf05bb3,https://jobs.51job.com/all/coA2IAZARuUW0GZQVnUj4.html
OPC资深、主任工程师,锐立平芯微电子（广州）有限责任公司,2.5-5万,广州·黄埔区,5-7年,本科,合资,150-500人,,https://jobs.51job.com/guangzhou/140003506.html?s=sou_sou_soulb&t=0_0&req=ce91227faab1360ecd998cdc7918c574,https://jobs.51job.com/all/coVTRXMlEzAzxRMwFrVDY.html
Finance-Cost Controller,博世（上海）安保系统有限公司成都高新分公司（博世通讯中心）,1-1.5万·13薪,上海·长宁区,2年,本科,外资（欧美）,500-1000人,,http://boschchina.51job.com/jobdetail.html?jobid=146356035,http://boschchina.51job.com/
Python实习生,四川同星瑞通讯科技有限公司,3-6千,成都·高新区,无需经验,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/chengdu/143131494.html?s=sou_sou_soulb&t=0_0&req=c054b467203e31fee361482b128649fe,https://jobs.51job.com/all/coUTFVOVY8BD8EZQJjUzQ.html
Python开发程序员,帆桁科技（上海）有限公司,1.5-3万,上海·浦东新区,2年,本科,民营,少于50人,互联网/电子商务,https://jobs.51job.com/shanghai/147449161.html?s=sou_sou_soulb&t=0_0&req=6a39789d05072ea74348fefc74d20739,https://jobs.51job.com/all/coAGBWNlc2DjIBZlM0VzI.html
Python开发工程师,加绩（上海）科技服务有限公司,1.5-1.6万,上海,3-4年,本科,已上市,150-500人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/147554952.html?s=sou_sou_soulb&t=0_0&req=71d70ef085c5cc7317598ce4ea00c582,https://jobs.51job.com/all/coBGQAYFQyATtTNFY8Am4.html
物联网工程师,四川科航锐科技有限公司,4-6千,成都·高新区,无需经验,大专,民营,,计算机软件,https://jobs.51job.com/chengdu/143676658.html?s=sou_sou_soulb&t=0_0&req=cb76a52a1334d912a6f3a609c53e3d51,https://jobs.51job.com/all/coVTVdMVUzAz9VOFM5BmY.html
中级固件后端工程师（FW Engineer ）,北京特纳飞电子技术有限公司,2-4万·14薪,北京·海淀区,3-4年,本科,合资,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/wuhan/140067982.html?s=sou_sou_soulb&t=0_0&req=9995d7cf23f41e6dcc78593c7c4ea872,https://jobs.51job.com/all/coBGQCYgNoVWIGZA1oXD0.html
信息技术专员,广州市华美英语实验学校,7千-1万,广州·天河区,2年,本科,民营,500-1000人,,https://jobs.51job.com/guangzhou/141958082.html?s=sou_sou_soulb&t=0_0&req=3a4f5e7b4436a06993e099e257a03b94,https://jobs.51job.com/all/coVTRSNQdiBz4AZgxoAmE.html
软件研发工程师,富士康科技集团,1-1.5万,深圳·龙华区,3-4年,本科,外资（非欧美）,10000人以上,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/141758177.html?s=sou_sou_soulb&t=0_0&req=4d9ba25311a339757e3563818ac04cde,https://jobs.51job.com/all/coUTEFaV8_AjwObAJiVTU.html
算法工程师,上海拜安传感技术有限公司,2-3万,上海·浦东新区,2年,硕士,民营,50-150人,,https://jobs.51job.com/shanghai/142677067.html?s=sou_sou_soulb&t=0_0&req=ee0c7d5fb68c47777bc4a7427c43ad86,https://jobs.51job.com/all/coUjJQMQJoBDsBZARiUDM.html
数据分析文员（五险一金+双休）,深圳市云乔诚科技有限公司,9千-1.5万·13薪,广州·天河区,1年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/guangzhou/140311255.html?s=sou_sou_soulb&t=0_0&req=c2e73e74164246c0905288b327861e7d,https://jobs.51job.com/all/coVjcAZVcyUWlWMgxsUDc.html
项目经理（地理信息）,上海汀滢环保科技有限公司,7千-1万,上海·青浦区,1年,本科,民营,50-150人,环保,https://jobs.51job.com/shanghai/143804560.html?s=sou_sou_soulb&t=0_0&req=794dc0f81cbc2f2b27ddbbc925551c50,https://jobs.51job.com/all/coVjUCbgVhVGMOawFiUDc.html
"机器学习建模,Python,数据分析",西门子（中国）有限公司 金融服务集团 Financial Services (SFS),1.5-2万,北京,无需经验,本科,,,,https://jobs.51job.com/beijing/147954599.html?s=sou_sou_soulb&t=0_0&req=06dcd05d2fdb720c878d288b9654966f,https://jobs.51job.com/all/coBWAGZlYzU28EZwBmAWQ.html
Python开发工程师,上海量讯通信科技有限公司,2-2.5万·13薪,上海·徐汇区,3-4年,本科,民营,50-150人,通信/电信/网络设备,https://jobs.51job.com/shanghai/136855130.html?s=sou_sou_soulb&t=0_0&req=ab52cae8b3390a7f604a586df94bb21f,https://jobs.51job.com/all/coCG1TPlU-VWhSMlY2UTI.html
Sr. CAD Design Engineer,上海安路信息科技股份有限公司,2-4万,上海·浦东新区,无需经验,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shanghai/133385014.html?s=sou_sou_soulb&t=0_0&req=5dfe4d7da3b91bf8015667e84842b280,https://jobs.51job.com/all/coBGAGagBqVWJVMQNmUTU.html
Python研发工程师,广州市凯泽利科技有限公司,1-1.5万,广州·天河区,5-7年,大专,民营,50-150人,,https://jobs.51job.com/guangzhou/144890671.html?s=sou_sou_soulb&t=0_0&req=9c0f7d37ec6266513c79c6d6f4c7301c,https://jobs.51job.com/all/coAmFQN1UyU2QEZQNiXTk.html
python后端开发工程师,广州昂特机械设备有限公司,9千-1.5万,广州·黄埔区,2年,本科,民营,50-150人,机械/设备/重工,https://jobs.51job.com/guangzhou/137520523.html?s=sou_sou_soulb&t=0_0&req=66c556dbbec8464e7b76bd2b358239a2,https://jobs.51job.com/all/coVDcGYF46AjwCZQJiBWc.html
Python开发工程师,金蝶信用科技（深圳）有限公司,1.8-2.5万,深圳·南山区,3-4年,本科,外资（欧美）,150-500人,互联网/电子商务,https://jobs.51job.com/shenzhen/146072459.html?s=sou_sou_soulb&t=0_0&req=610aa93f711d6a9b8b3317f219ccd622,https://jobs.51job.com/all/coAmFTNQRvBzgCZ1M2AmQ.html
数据采集,深圳乙人信息科技有限公司,1-1.3万,深圳·龙岗区,1年,本科,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/143129535.html?s=sou_sou_soulb&t=0_0&req=ba11b497840ab94c0f6de7f53fc8f11f,https://jobs.51job.com/all/coBWVSPwBhVmkDYFQwVTI.html
算法工程师(毫米波),深圳市豪恩安全科技有限公司,2-3万,深圳·光明区,3-4年,本科,合资,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/143192389.html?s=sou_sou_soulb&t=0_0&req=a35418114ac3e776ae2b6c1589d650d3,https://jobs.51job.com/all/coCG0Ha146AjRSNQFlAmA.html
视觉算法工程师,黑芝麻智能科技（上海）有限公司,4-4.5万·17薪,上海·浦东新区,5-7年,硕士,合资,500-1000人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/143349025.html?s=sou_sou_soulb&t=0_0&req=78ece61532628a8b491e3bdd64006b02,https://jobs.51job.com/all/coAGNWMAVjVWoGZFQxXDs.html
系统实施工程师 (MJ000623),上海新易腾集团有限公司,8千-1.2万,上海·闵行区,2年,本科,民营,,,https://jobs.51job.com/shanghai/147366129.html?s=sou_sou_soulb&t=0_0&req=6c460dec165777c222b68db916173219,https://jobs.51job.com/all/coVTRSMwRmAjwCZ1Y9Uz4.html
软件开发工程师(全国）,华为技术有限公司,1.5-3万·15薪,成都·郫都区,1年,本科,民营,10000人以上,通信/电信/网络设备,https://jobs.51job.com/chengdu/146370868.html?s=sou_sou_soulb&t=0_0&req=3a4f5e7b4436a06993e099e257a03b94,https://jobs.51job.com/all/coA2RXNgBnATgPaQJn.html
SSD测试工程师,上海江波龙电子有限公司,1.5-3万·14薪,上海,3-4年,本科,民营,1000-5000人,,https://jobs.51job.com/shanghai/141483166.html?s=sou_sou_soulb&t=0_0&req=cb76a52a1334d912a6f3a609c53e3d51,https://jobs.51job.com/all/coAGNSP1Y1BjhUNwdgBWU.html
数据分析师,北京览鸿科技有限公司,8千-1万,北京·顺义区,无需经验,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/xingtai/141577630.html?s=sou_sou_soulb&t=0_0&req=14e8aba8dea6ea8fa10c091a7206043f,https://jobs.51job.com/all/coAmNQNgBrVWMHa1A0UDA.html
存储开发（Python）,新华三技术有限公司,1.5-3万·14薪,成都·双流区,2年,本科,合资,10000人以上,通信/电信/网络设备,http://companyads.51job.com/companyads/2022/bj/h3c/details.html#145153693,http://companyads.51job.com/companyads/2022/bj/h3c/index.html
Python高级开发工程师,研祥智能科技股份有限公司,1.8-3万,桂林,5-7年,本科,已上市,1000-5000人,仪器仪表/工业自动化,https://jobs.51job.com/shenzhen/147696600.html?s=sou_sou_soulb&t=0_1&req=3a76dd6dfca04ae78e9324bee8003f8a,https://jobs.51job.com/all/coUTVRNVMzAzhWOgBhAmA.html
数据工程师,深圳顺络电子股份有限公司,1-2万·14薪,东莞·塘厦镇,2年,本科,已上市,5000-10000人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/141470060.html?s=sou_sou_soulb&t=0_1&req=86b26e32af6d2c5b7855c33a0c8352e0,https://jobs.51job.com/all/coVTtTMAdlAjQ.html
Python开发工程师,南京新华翻译服务有限公司,1-1.5万,北京,2年,大专,民营,少于50人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/beijing/132878579.html?s=sou_sou_soulb&t=0_0&req=6a39789d05072ea74348fefc74d20739,https://jobs.51job.com/all/coVjICblE3AzUEaFc8Vzo.html
Python后端工程师,慧灵科技（深圳）有限公司,1.5-2.2万,深圳·宝安区,5-7年,本科,民营,150-500人,,https://jobs.51job.com/shenzhen/145885980.html?s=sou_sou_soulb&t=0_0&req=71d70ef085c5cc7317598ce4ea00c582,https://jobs.51job.com/all/coVDFTPl87AzsEaVAxBWY.html
Firmware设计经理,武汉喻芯半导体有限公司,4-8万,上海·徐汇区,5-7年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/145352429.html?s=sou_sou_soulb&t=0_0&req=ee0c7d5fb68c47777bc4a7427c43ad86,https://jobs.51job.com/all/coUjIGalMyBjwCZ1Q_XT4.html
自动化专员,深圳市智胜益辉科技有限公司,8千-1.2万,深圳·龙岗区,1年,本科,民营,,采掘业/冶炼,https://jobs.51job.com/shenzhen/143929014.html?s=sou_sou_soulb&t=0_0&req=b29d3e2abe95c9614fd6c7f4cfadd6de,https://jobs.51job.com/all/coBGRTPwdjAj8OalE6VTY.html
测试开发工程师,重庆小雨点小额贷款有限公司,2-4万,深圳·福田区,8-9年,本科,外资（非欧美）,150-500人,金融/投资/证券,https://jobs.51job.com/shenzhen/146132491.html?s=sou_sou_soulb&t=0_0&req=a35418114ac3e776ae2b6c1589d650d3,https://jobs.51job.com/all/coUTQBbFE0Bj5RPQZkUjY.html
量化策略投资开发员,广东凡德投资有限公司,1-2万·14薪,广州·天河区,1年,本科,民营,50-150人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/guangzhou/142704697.html?s=sou_sou_soulb&t=0_0&req=a35418114ac3e776ae2b6c1589d650d3,https://jobs.51job.com/all/coCGwHa147Aj0DZwdnAGY.html
机器人技术支持工程师,遨博（江苏）机器人有限公司,1.5-2.5万,广州·黄埔区,2年,大专,合资,150-500人,机械/设备/重工,https://jobs.51job.com/guangzhou/142110041.html?s=sou_sou_soulb&t=0_0&req=ba11b497840ab94c0f6de7f53fc8f11f,https://jobs.51job.com/all/coVTcAY1AyDzQBbAViBWQ.html
智慧算法研究员,上海数道信息科技有限公司,1.3-2.5万,上海·浦东新区,1年,硕士,民营,少于50人,计算机软件,https://jobs.51job.com/shanghai/142315580.html?s=sou_sou_soulb&t=0_0&req=ba11b497840ab94c0f6de7f53fc8f11f,https://jobs.51job.com/all/coAmBQMV49AjQPbwBrXDo.html
Python后台开发工程师,深圳市睿服科技有限公司,1.5-2万,深圳·南山区,3-4年,大专,民营,1000-5000人,计算机软件,https://jobs.51job.com/shenzhen/148040249.html?s=sou_sou_soulb&t=0_0&req=06dcd05d2fdb720c878d288b9654966f,https://jobs.51job.com/all/coVjVdOwVmDzECYQJkXD4.html
后端开发工程师,上海润度生物科技有限公司,1.5-2.5万,上海·松江区,5-7年,本科,民营,少于50人,制药/生物工程,https://jobs.51job.com/shanghai/145285356.html?s=sou_sou_soulb&t=0_0&req=976d7f32e1eec4cf415ec12e63a1bbd3,https://jobs.51job.com/all/coB2RVN1U_UWsDZQZsVDQ.html
软件工程师（后台搭建和数据库管理）,广州广华智电科技有限公司,1.2-1.8万,广州·黄埔区,5-7年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/guangzhou/138964214.html?s=sou_sou_soulb&t=0_0&req=9995d7cf23f41e6dcc78593c7c4ea872,https://jobs.51job.com/all/coBmcBZVIzVWIDYQFjAWA.html
Python 老师或助教,成都银河教育中心,6千-1.2万,成都,2年,本科,民营,150-500人,教育/培训/院校,https://jobs.51job.com/chengdu/139918961.html?s=sou_sou_soulb&t=0_0&req=66c556dbbec8464e7b76bd2b358239a2,https://jobs.51job.com/all/coUzcCZgBkVmgCZQVjAWI.html
高级/应用开发经理（云应用/API 微服务/DevSecOps ）,中银信息技术服务（深圳）有限公司,2.5-5万,深圳·罗湖区,5-7年,本科,外资（非欧美）,150-500人,银行,https://jobs.51job.com/shenzhen/142203414.html?s=sou_sou_soulb&t=0_0&req=04ca7ffdab634fb13a8d1135a0d12632,https://jobs.51job.com/all/coCGwHalIzBzlSN1Y9.html
传感器集成工程师,Tesla特斯拉汽车,3-4万,上海·浦东新区,3-4年,本科,外资（欧美）,10000人以上,汽车,https://jobs.51job.com/shanghai/148369203.html?s=sou_sou_soulb&t=0_0&req=14dea1aad3ea199c46bcf323a170d681,https://jobs.51job.com/all/coUjcCZ1AzBjlVMFA2AGM.html
Python,京北方信息技术股份有限公司,1.7-2万,广州·番禺区,5-7年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/guangzhou/147924067.html?s=sou_sou_soulb&t=0_0&req=58d99dc172263e2b3084d9d9ff5e9feb,https://jobs.51job.com/all/coCWwAYQBnBDMAZVM5VzM.html
Python开发工程师,上海凌瓴信息科技有限公司,1-1.5万,上海·浦东新区,3-4年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/shanghai/137334523.html?s=sou_sou_soulb&t=0_0&req=19416dffc2cecc73f539973bd831230e,https://jobs.51job.com/all/coBGcCYVU0BD5VOABjUTI.html
测试运维工程师,上海现代通用识别技术有限公司,7千-1万,上海,无需经验,本科,国企,50-150人,,https://jobs.51job.com/shanghai/133546968.html?s=sou_sou_soulb&t=0_0&req=5a0a487b05cea7c2aacc1e48eab6b414,https://jobs.51job.com/all/coAmZSN1UzUmoHaw1oBmY.html
机械臂算法工程师,广州煌牌自动设备有限公司,2.5-4万,广州·番禺区,3-4年,本科,外资（非欧美）,150-500人,仪器仪表/工业自动化,https://jobs.51job.com/guangzhou/140325231.html?s=sou_sou_soulb&t=0_0&req=112c4e9d805c40dc2c8416cdcf9f8656,https://jobs.51job.com/all/coAmZVMFc9BDMPaAFlXD4.html
C++自动化测试,加绩（上海）科技服务有限公司,1.4-1.7万,上海·浦东新区,3-4年,本科,已上市,150-500人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/148041884.html?s=sou_sou_soulb&t=0_0&req=143af99b8764ee90de5ae80026929c84,https://jobs.51job.com/all/coBGQAYFQyATtTNFY8Am4.html
数据分析师(142465)餐补交通费,上海艾杰飞人力资源有限公司,1.2-1.5万,上海,3-4年,大专,外资（非欧美）,50-150人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/140194726.html?s=sou_sou_soulb&t=0_0&req=882f7bc2c7c5ebc957cacc9db816ae69,https://jobs.51job.com/all/coUjUCb141DzZSNwBkBmA.html
后端开发工程师,广东省大湾区华南理工大学聚集诱导发光高等研究院,25-45万/年,广州·黄埔区,3-4年,本科,事业单位,50-150人,制药/生物工程,https://jobs.51job.com/guangzhou/144153948.html?s=sou_sou_soulb&t=0_0&req=794dc0f81cbc2f2b27ddbbc925551c50,https://jobs.51job.com/all/coUjJQNFU2DzVWMlM5Uzc.html
后端开发工程师（python）,江苏创源电子有限公司,1.8-3.2万·13薪,北京·海淀区,3-4年,大专,民营,1000-5000人,机械/设备/重工,https://jobs.51job.com/beijing/147465537.html?s=sou_sou_soulb&t=0_0&req=6ff6129ccbd00641f379a67d6ff3aa0f,https://jobs.51job.com/all/coUTVUMVIyAj8Ob1E7UDU.html
AI深度学习图像算法工程师,广州市顶丰自动化设备有限公司,2.5-3万,广州·番禺区,3-4年,硕士,民营,500-1000人,机械/设备/重工,https://jobs.51job.com/guangzhou/140468575.html?s=sou_sou_soulb&t=0_0&req=c2e73e74164246c0905288b327861e7d,https://jobs.51job.com/all/coBmMHY1EzBDlVMgNhUzU.html
Python运维开发工程师,神州数码信息服务股份有限公司,1.5-1.8万,深圳·福田区,3-4年,大专,已上市,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/147434788.html?s=sou_sou_soulb&t=0_0&req=9c0f7d37ec6266513c79c6d6f4c7301c,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html
Python架构师,上海华屹数码科技有限公司,2.5-3万,上海·徐汇区,3-4年,本科,合资,150-500人,互联网/电子商务,https://jobs.51job.com/shanghai/128138510.html?s=sou_sou_soulb&t=0_0&req=ab52cae8b3390a7f604a586df94bb21f,https://jobs.51job.com/all/coVDQAYVE7VGhVMgFq.html
中级固件后端工程师（FW Engineer ）,北京特纳飞电子技术有限公司,2-4万·14薪,北京·海淀区,3-4年,本科,合资,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/140067979.html?s=sou_sou_soulb&t=0_0&req=5dfe4d7da3b91bf8015667e84842b280,https://jobs.51job.com/all/coBGQCYgNoVWIGZA1oXD0.html
后端开发工程师,上海讯锡信息科技有限公司,2-2.7万·13薪,上海·青浦区,3-4年,本科,民营,500-1000人,计算机软件,https://jobs.51job.com/shanghai/147892703.html?s=sou_sou_soulb&t=0_0&req=6c460dec165777c222b68db916173219,https://jobs.51job.com/all/coUTJWOwdsVGoDb1MxAGI.html
ETL/DWH,武汉佰钧成技术有限责任公司,1.1-1.5万,成都,3-4年,本科,民营,10000人以上,计算机服务(系统、数据服务、维修),https://jobs.51job.com/chengdu/147296232.html?s=sou_sou_soulb&t=0_0&req=3a4f5e7b4436a06993e099e257a03b94,https://jobs.51job.com/all/coA2dRMVYyAD8BYQ1pAWU.html
数据分析师,成都费森科斯科技有限公司,8千-1万,成都·高新区,无需经验,大专,民营,50-150人,计算机硬件,https://jobs.51job.com/mianyang/141613068.html?s=sou_sou_soulb&t=0_0&req=78ece61532628a8b491e3bdd64006b02,https://jobs.51job.com/all/coBmcHYFEyUmQAZVE1UTM.html
系统运维工程师/Application Technical Support,友邦资讯科技（广州）有限公司成都分公司,1.1-2万·13薪,成都·武侯区,5-7年,本科,民营,500-1000人,计算机软件,https://jobs.51job.com/chengdu/147368056.html?s=sou_sou_soulb&t=0_0&req=cfad24585ec8abaf039a7f054ca0f0e1,https://jobs.51job.com/all/coCGkHZwVnVGgGYlQyVDM.html
测试工程师,深圳格隆汇信息科技有限公司,8千-1.5万,深圳·南山区,1年,本科,民营,150-500人,金融/投资/证券,https://jobs.51job.com/shenzhen/140612438.html?s=sou_sou_soulb&t=0_0&req=9995d7cf23f41e6dcc78593c7c4ea872,https://jobs.51job.com/all/coUjAHZ1U2VG8BZwNiUT0.html
Python测试开发,海南钦诚软件技术有限公司,1.3-1.7万,广州,3-4年,本科,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/guangzhou/143749294.html?s=sou_sou_soulb&t=0_0&req=ba3aff786b79278cdc88982cf8cf55c9,https://jobs.51job.com/all/coUzJdOwNpAzhUNlc1Uj8.html
嵌入式软件工程师,上海昭能坤信息科技有限公司,6千-1.2万,上海·浦东新区,1年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/147542147.html?s=sou_sou_soulb&t=0_0&req=04ca7ffdab634fb13a8d1135a0d12632,https://jobs.51job.com/all/coVDZRM1M4DzgFYgdgAWw.html
项目经理（地理信息）,上海汀滢环保科技有限公司,7千-1万,上海·青浦区,1年,本科,民营,50-150人,环保,https://jobs.51job.com/shanghai/143804560.html?s=sou_sou_soulb&t=0_0&req=a35418114ac3e776ae2b6c1589d650d3,https://jobs.51job.com/all/coVjUCbgVhVGMOawFiUDc.html
Python脚本编写测试工程师,遨为（上海）数字技术有限公司,8千-1.2万,上海·浦东新区,1年,本科,民营,50-150人,,https://jobs.51job.com/shanghai/120214476.html?s=sou_sou_soulb&t=0_0&req=19416dffc2cecc73f539973bd831230e,https://jobs.51job.com/all/coB2MGZQdtAjRRNlEyUT0.html
机器人流程自动化业务分析工程师,河北旭高企业管理咨询有限公司,1.9-2.3万,上海·浦东新区,5-7年,本科,民营,,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/139958524.html?s=sou_sou_soulb&t=0_0&req=112c4e9d805c40dc2c8416cdcf9f8656,https://jobs.51job.com/all/coA2IAZARuUW0GZQVnUj4.html
测试开发工程师,深圳市智慧海洋科技有限公司,1-1.5万·13薪,深圳·南山区,1年,本科,民营,50-150人,计算机硬件,https://jobs.51job.com/shenzhen/141376886.html?s=sou_sou_soulb&t=0_0&req=c2ef39d96281466c5059f5e7b1dcc51a,https://jobs.51job.com/all/coVTcBZgNiADxUOAxmUDY.html
产品数据运营,上海威田资产管理有限公司,7千-1万,上海,2年,本科,民营,500-1000人,租赁服务,https://jobs.51job.com/shanghai/146254086.html?s=sou_sou_soulb&t=0_0&req=143af99b8764ee90de5ae80026929c84,https://jobs.51job.com/all/coA2FSMFM3BzkDYw1pVDk.html
Golang/Python开发工程师,晶测自动化（深圳）有限公司,6千-1.2万,深圳·光明区,2年,大专,创业公司,50-150人,交通/运输/物流,https://jobs.51job.com/shenzhen/147838507.html?s=sou_sou_soulb&t=0_0&req=6ff6129ccbd00641f379a67d6ff3aa0f,https://jobs.51job.com/all/coAWNTMFQ2AT0HagVlUjU.html
Python工程师,诚迈科技（南京）股份有限公司,1.5-2.3万,上海·浦东新区,5-7年,大专,外资（欧美）,1000-5000人,计算机软件,https://jobs.51job.com/shanghai/147803887.html?s=sou_sou_soulb&t=0_0&req=6ff6129ccbd00641f379a67d6ff3aa0f,https://jobs.51job.com/all/coBGBSMwBmBDkAYAJkUDw.html
测试工程师,深圳格隆汇信息科技有限公司,8千-1.5万,深圳·南山区,1年,本科,民营,150-500人,金融/投资/证券,https://jobs.51job.com/shenzhen/140612438.html?s=sou_sou_soulb&t=0_0&req=5dfe4d7da3b91bf8015667e84842b280,https://jobs.51job.com/all/coUjAHZ1U2VG8BZwNiUT0.html
