职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
中级Java开发工程师（双休）,广州康铭信息科技有限公司,1-1.5万·13薪,广州·天河区,3-4年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/guangzhou/141598935.html?s=sou_sou_soulb&t=0_0&req=472f6d60b9146eda2a9ba6552b0043a5,https://jobs.51job.com/all/coBWVQMl47AT8PagBlUDE.html
Java高级工程师,神州数码信息服务股份有限公司,1.5-2万,上海·浦东新区,5-7年,大专,已上市,10000人以上,计算机软件,https://jobs.51job.com/shanghai/147158571.html?s=sou_sou_soulb&t=0_0&req=472f6d60b9146eda2a9ba6552b0043a5,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html
Java,光谷动力（北京）科技有限公司,8千-1.5万·13薪,北京·西城区,1年,大专,民营,,计算机软件,https://jobs.51job.com/beijing/148452718.html?s=sou_sou_soulb&t=0_0&req=472f6d60b9146eda2a9ba6552b0043a5,https://jobs.51job.com/all/coAWBTP1Q3DzkGY1EwUTI.html
Java开发工程师,上海菁淇信息科技有限公司,1-1.5万,上海·长宁区,2年,大专,合资,50-150人,计算机软件,https://jobs.51job.com/shanghai/130300801.html?s=sou_sou_soulb&t=0_0&req=472f6d60b9146eda2a9ba6552b0043a5,https://jobs.51job.com/all/coVjZSNANkAz5TNgZnUzY.html
Java高级开发工程师（开州）,深圳市维都利电子有限公司,1-2万,重庆·开州区,8-9年,本科,民营,1000-5000人,新能源,https://jobs.51job.com/guangzhou/148452566.html?s=sou_sou_soulb&t=0_1&req=472f6d60b9146eda2a9ba6552b0043a5,https://jobs.51job.com/all/coUzZTNVAwVGoDZQVhUTQ.html
Java工程师 (MJ008415),神州数码信息服务股份有限公司,1.5-2.5万,北京,2年,本科,已上市,10000人以上,计算机软件,https://jobs.51job.com/beijing/145339808.html?s=sou_sou_soulb&t=0_0&req=472f6d60b9146eda2a9ba6552b0043a5,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html
Java开发工程师,上海博为峰信息技术有限公司,1-1.3万,北京·西城区,2年,本科,民营,1000-5000人,计算机软件,https://jobs.51job.com/beijing/138610731.html?s=sou_sou_soulb&t=0_0&req=d71315840635620802938670d13f49c6,https://jobs.51job.com/all/coVjNWMQNgBjtUMgFlXD0.html
全栈(Java后台+vue前端)开发工程师,深圳市鼎蓉电脑科技开发有限公司,1.2-1.5万,深圳·龙岗区,2年,本科,民营,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/147296930.html?s=sou_sou_soulb&t=0_0&req=94afd036004665baf6e261459cb6049b,https://jobs.51job.com/all/coVDQGZARhU2VSNFQyUzI.html
JAVA开发工程师,广州翔康医学研究有限责任公司,1-1.3万,广州·越秀区,2年,本科,民营,50-150人,医疗设备/器械,https://jobs.51job.com/guangzhou/146990822.html?s=sou_sou_soulb&t=0_0&req=86c9fb00ecdaf6e9706713645c11eeac,https://jobs.51job.com/all/coBGcFZFE0VGwBZQNgBWg.html
Java开发工程师,深圳市紫川软件有限公司,1-1.8万,成都·锦江区,5-7年,大专,民营,500-1000人,,https://jobs.51job.com/chengdu/133643745.html?s=sou_sou_soulb&t=0_0&req=f932383d807ffb2af6422189cff585c1,https://jobs.51job.com/all/coBGNVNVMzUW8GYAVkBWk.html
Java开发,海南钦诚软件技术有限公司,8千-1.2万,北京,无需经验,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/148579330.html?s=sou_sou_soulb&t=0_0&req=36e06f5519adf799b16e4adcf208463e,https://jobs.51job.com/all/coUzJdOwNpAzhUNlc1Uj8.html
Java开发,上海舟恩信息技术有限公司,1.4-1.6万,上海·浦东新区,3-4年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shanghai/148578087.html?s=sou_sou_soulb&t=0_0&req=f46c6451aac78dc5c21a151066cc123a,https://jobs.51job.com/all/coAmcHZ1MwBTtSNlY1VDA.html
Java开发工程师,上海博为峰信息技术有限公司,1.1-1.5万,北京·西城区,3-4年,本科,民营,1000-5000人,计算机软件,https://jobs.51job.com/beijing/140444547.html?s=sou_sou_soulb&t=0_0&req=4a4ad8d7551264897cfd692f19ee642e,https://jobs.51job.com/all/coVjNWMQNgBjtUMgFlXD0.html
Java开发工程师（上海 ）,广州南天电脑系统有限公司,1.4-1.7万,上海·浦东新区,3-4年,本科,已上市,500-1000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/141685353.html?s=sou_sou_soulb&t=0_0&req=4a4ad8d7551264897cfd692f19ee642e,https://jobs.51job.com/all/coBmJSMVY3VGtTNFMzAGE.html
java服务端程序（4年经验）,上海成蹊信息科技有限公司,2-3万,上海·徐汇区,3-4年,本科,民营,150-500人,互联网/电子商务,https://jobs.51job.com/shanghai/137569464.html?s=sou_sou_soulb&t=0_0&req=00f49ff72095878fe5556366e86d07a1,https://jobs.51job.com/all/coBGECZF81BzgAZgJlAWY.html
Java开发工程师,斯铂格软件（上海）有限公司,1-1.5万·13薪,上海·虹口区,2年,本科,外资（欧美）,少于50人,计算机软件,https://jobs.51job.com/shanghai/146501227.html?s=sou_sou_soulb&t=0_0&req=330ff5d41b0357069073317daaeb239e,https://jobs.51job.com/all/coCWwCZAdjBDlSNlQ3B2M.html
Java高级开发工程师,上海沣海智能科技有限公司,1-1.5万,上海·闵行区,2年,本科,合资,150-500人,金融/投资/证券,https://jobs.51job.com/shanghai/112792770.html?s=sou_sou_soulb&t=0_0&req=73c13278560a9fdd12f5c099f34a4c61,https://jobs.51job.com/all/coVjUAZwBjAjlVN1YwAWE.html
Java开发工程师,内蒙古钛驰新迪商务有限公司,8千-1.5万,北京·朝阳区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/harbin/141369255.html?s=sou_sou_soulb&t=0_0&req=b445a788a235a2a7398ca0db5fc35d4b,https://jobs.51job.com/all/coVDVXMFIxVmAOaQZlBWU.html
高级Java工程师,广州紫麦科技有限公司,1.5-2万,广州·黄埔区,5-7年,本科,民营,150-500人,互联网/电子商务,https://jobs.51job.com/guangzhou/145978140.html?s=sou_sou_soulb&t=0_0&req=b8a7fefaf29a8e9689dfb9827d811bb9,https://jobs.51job.com/all/coAWRVMAJoVWlSPlY2AGE.html
JAVA开发工程师,海南钦诚软件技术有限公司,1.9-3.5万,广州·天河区,5-7年,本科,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/guangzhou/142991744.html?s=sou_sou_soulb&t=0_0&req=370066f442bf1cda20e649fa07a0620a,https://jobs.51job.com/all/coUzJdOwNpAzhUNlc1Uj8.html
Java开发工程师,上海棉联电子商务有限公司,1.5-2万,上海·浦东新区,3-4年,本科,民营,50-150人,互联网/电子商务,https://jobs.51job.com/shanghai/134500421.html?s=sou_sou_soulb&t=0_0&req=f932383d807ffb2af6422189cff585c1,https://jobs.51job.com/all/coCWxUNwViAjkFaFY1AmM.html
Java开发工程师,四川金顶（集团）股份有限公司,1.2-1.7万,成都·高新区,3-4年,本科,已上市,150-500人,采掘业/冶炼,https://jobs.51job.com/chengdu/148575705.html?s=sou_sou_soulb&t=0_0&req=f46c6451aac78dc5c21a151066cc123a,https://jobs.51job.com/all/coCWlWMgNhAzRSNAJnVzM.html
Java开发工程师,点奇互联（北京）科技有限公司,8千-1.5万,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/zhengzhou/141055766.html?s=sou_sou_soulb&t=0_0&req=e3661c72cea4d4a6812fd198f643386e,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
Java开发工程师（电商中台）,上海复深蓝软件股份有限公司,1.7-2万·13薪,北京·朝阳区,5-7年,大专,已上市,1000-5000人,计算机软件,https://jobs.51job.com/beijing/148536206.html?s=sou_sou_soulb&t=0_0&req=8c4bed0f303372a4da3f4f44bb223aa6,https://jobs.51job.com/all/coA2RXMwBhBzsGYFMz.html
Java开发工程师+双休,广州力扑智能科技有限公司,12-20万/年,广州·天河区,3-4年,大专,民营,50-150人,互联网/电子商务,https://jobs.51job.com/guangzhou/133876088.html?s=sou_sou_soulb&t=0_0&req=00f49ff72095878fe5556366e86d07a1,https://jobs.51job.com/all/coAWJSNwBgBjEEYlM1UDc.html
JAVA程序员/开发工程师,北京思诺博信息技术有限公司,8千-1.5万,北京·朝阳区,2年,本科,合资,500-1000人,计算机软件,https://jobs.51job.com/beijing/123284714.html?s=sou_sou_soulb&t=0_0&req=d71315840635620802938670d13f49c6,https://jobs.51job.com/all/coAWJUMlQyBDNVNgBqBmA.html
Java开发,深圳千域时代科技有限公司,2-3万,深圳,5-7年,本科,民营,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/148009749.html?s=sou_sou_soulb&t=0_0&req=4a4ad8d7551264897cfd692f19ee642e,https://jobs.51job.com/all/coVDcCb1M5VWMHZgxqAm8.html
Java开发工程师-PD,中通服软件科技有限公司,1-1.5万,上海·浦东新区,2年,本科,合资,500-1000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/147067550.html?s=sou_sou_soulb&t=0_0&req=4a4ad8d7551264897cfd692f19ee642e,https://jobs.51job.com/all/coB2NdPFYwAj0CZlc3VjA.html
中级Java开发工程师,广州南天电脑系统有限公司,1.3-1.8万,广州·天河区,5-7年,本科,已上市,500-1000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/139046247.html?s=sou_sou_soulb&t=0_0&req=5b8978fc8ec0a6f453120a744aa65da8,https://jobs.51job.com/all/coBmJSMVY3VGtTNFMzAGE.html
高级Java工程师,耐耐云商科技有限公司,1.5-2.2万·13薪,上海·青浦区,8-9年,本科,民营,500-1000人,多元化业务集团公司,https://jobs.51job.com/shanghai/134991377.html?s=sou_sou_soulb&t=0_0&req=fed98fe14ad58797f473dc4df7642b4a,https://jobs.51job.com/all/coVTBVN1Y9BzxWNQJhVTA.html
Java后端开发工程师,亚信安全科技股份有限公司,2-3万,北京·通州区,5-7年,本科,民营,,,https://jobs.51job.com/beijing/147423355.html?s=sou_sou_soulb&t=0_0&req=0283cae289207cf9e01c5737e2705890,https://jobs.51job.com/all/coB2ZXNVEwDjUAYFQ1UzM.html
高级Java开发工程师,广州健新科技有限责任公司,1.6-2.5万·13薪,广州·黄埔区,5-7年,本科,民营,500-1000人,计算机软件,https://jobs.51job.com/guangzhou/146493088.html?s=sou_sou_soulb&t=0_0&req=8c4bed0f303372a4da3f4f44bb223aa6,https://jobs.51job.com/all/coBWUFaFEwBTgDYlM0AmM.html
Java,深圳市深鹏达电网科技有限公司,1-1.7万,深圳,3-4年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shenzhen/148555208.html?s=sou_sou_soulb&t=0_0&req=94afd036004665baf6e261459cb6049b,https://jobs.51job.com/all/coAGUHYQdiBDoCbgZiAmI.html
对日JAVA开发工程师,上海网擎信息系统有限公司,1.7-3.4万,上海·杨浦区,3-4年,本科,民营,,通信/电信/网络设备,https://jobs.51job.com/dongguan/143165806.html?s=sou_sou_soulb&t=0_0&req=e3661c72cea4d4a6812fd198f643386e,https://jobs.51job.com/all/coB2ZSNVI2BTpSNAFnVjA.html
各级Java开发（上海） (MJ007842),神州数码信息服务股份有限公司,1.2-2.2万,上海,3-4年,本科,已上市,10000人以上,计算机软件,https://jobs.51job.com/shanghai/141475519.html?s=sou_sou_soulb&t=0_0&req=e3661c72cea4d4a6812fd198f643386e,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html
JAVA开发工程师(009245),中信银行信用卡中心,2-3.5万,深圳·福田区,3-4年,本科,国企,500-1000人,互联网/电子商务,https://jobs.51job.com/shenzhen/145132037.html?s=sou_sou_soulb&t=0_0&req=e3661c72cea4d4a6812fd198f643386e,https://jobs.51job.com/all/coA2BQMlYzATkFaQZt.html
JAVA开发技术员-宁德,宁德时代新能源科技股份有限公司,8千-1万,宁德,1年,本科,民营,10000人以上,汽车,https://jobs.51job.com/shanghai/146039172.html?s=sou_sou_soulb&t=0_1&req=b445a788a235a2a7398ca0db5fc35d4b,https://jobs.51job.com/all/coVjNRPAdnVmkGZVMyAGA.html
Java开发（中级）,佰聆数据服务（广州）有限公司,1-1.4万,广州·黄埔区,3-4年,本科,民营,500-1000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/148516646.html?s=sou_sou_soulb&t=0_0&req=86c9fb00ecdaf6e9706713645c11eeac,https://jobs.51job.com/all/coCWgGalEyVmBWMQJkBWE.html
java工程师中高级,神州数码信息服务股份有限公司,1.6-2.1万,广州·天河区,5-7年,本科,已上市,10000人以上,计算机软件,https://jobs.51job.com/guangzhou/148549694.html?s=sou_sou_soulb&t=0_0&req=36e06f5519adf799b16e4adcf208463e,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html
Java开发工程师,上海赢崧企业管理咨询有限公司,1.5-2万·13薪,上海·静安区,3-4年,大专,外资（欧美）,500-1000人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/136482009.html?s=sou_sou_soulb&t=0_0&req=370066f442bf1cda20e649fa07a0620a,https://jobs.51job.com/all/coVDRSMQdjDjRVMAZhVjU.html
Java高级开发工程师02,德科信息有限公司,2-2.5万,深圳·南山区,5-7年,大专,民营,1000-5000人,计算机软件,https://jobs.51job.com/shenzhen/139028717.html?s=sou_sou_soulb&t=0_0&req=36e06f5519adf799b16e4adcf208463e,https://jobs.51job.com/all/coVDFdOFMzDjIDYANgAm8.html
后端Java开发,上海博为峰信息技术有限公司,1.4-1.8万,上海·浦东新区,5-7年,大专,民营,1000-5000人,计算机软件,https://jobs.51job.com/shanghai/143891731.html?s=sou_sou_soulb&t=0_0&req=4a4ad8d7551264897cfd692f19ee642e,https://jobs.51job.com/all/coVjNWMQNgBjtUMgFlXD0.html
JAVA技术经理(J10326),广州市奥威亚电子科技有限公司,2-3.5万,上海,8-9年,本科,国企,500-1000人,计算机硬件,https://jobs.51job.com/guangzhou/147080942.html?s=sou_sou_soulb&t=0_0&req=5b8978fc8ec0a6f453120a744aa65da8,https://jobs.51job.com/all/coA2dTN1Y2Bz9SNARuAWE.html
技术运维(JAVA方向）,上海舒悦人生贸易有限公司,8千-1.2万,上海·浦东新区,2年,大专,民营,50-150人,,https://jobs.51job.com/shanghai/147601759.html?s=sou_sou_soulb&t=0_0&req=fed98fe14ad58797f473dc4df7642b4a,https://jobs.51job.com/all/coVTYCZQVjADtWNQVuUzQ.html
Java后端开发 急聘,东莞市鑫华信息科技有限公司,8千-1.4万,东莞,2年,本科,民营,500-1000人,计算机软件,https://jobs.51job.com/shenzhen/148046091.html?s=sou_sou_soulb&t=0_1&req=330ff5d41b0357069073317daaeb239e,https://jobs.51job.com/all/coA2JTMARuDjNSNVQ3AGU.html
Java开发,光谷动力（北京）科技有限公司,8千-1.5万·13薪,北京·丰台区,1年,大专,民营,,计算机软件,https://jobs.51job.com/beijing/148453020.html?s=sou_sou_soulb&t=0_0&req=472f6d60b9146eda2a9ba6552b0043a5,https://jobs.51job.com/all/coAWBTP1Q3DzkGY1EwUTI.html
Java工程师,上海博为峰信息技术有限公司,1.1-1.3万,深圳·福田区,2年,本科,民营,1000-5000人,计算机软件,https://jobs.51job.com/shenzhen/140841824.html?s=sou_sou_soulb&t=0_0&req=2d5ac81270b2571750ee86cdf67903ce,https://jobs.51job.com/all/coVjNWMQNgBjtUMgFlXD0.html
初级JAVA工程师-对应银行项目,志鸿六维软件科技（上海）有限公司,1-1.2万,上海·静安区,1年,本科,外资（非欧美）,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/132414141.html?s=sou_sou_soulb&t=0_0&req=330ff5d41b0357069073317daaeb239e,https://jobs.51job.com/all/coVDBXMlQwBjwOYwFgAmI.html
java技术经理,广东健康在线信息技术股份有限公司,2.5-2.8万,北京·朝阳区,5-7年,本科,民营,50-150人,医疗/护理/卫生,https://jobs.51job.com/beijing/148437205.html?s=sou_sou_soulb&t=0_0&req=5b8978fc8ec0a6f453120a744aa65da8,https://jobs.51job.com/all/coBmRRNFczBjxWMAZlVTA.html
高级Java开发工程师,南宁市迈越软件有限责任公司,1.4-1.7万,成都·高新区,5-7年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/chengdu/146519787.html?s=sou_sou_soulb&t=0_0&req=5b8978fc8ec0a6f453120a744aa65da8,https://jobs.51job.com/all/coAGQCbl44U2wGZQdhVjU.html
中级Java研发工程师（成都）,江苏翔晟信息技术股份有限公司,7千-1.4万,成都·锦江区,3-4年,本科,民营,50-150人,互联网/电子商务,https://jobs.51job.com/chengdu/139564391.html?s=sou_sou_soulb&t=0_0&req=b445a788a235a2a7398ca0db5fc35d4b,https://jobs.51job.com/all/coVDAHYF47VWgDZgFmAWQ.html
JAVA软件工程师（五险一金+双休）,广州高勤计算机科技有限公司,4-8千,广州·天河区,1年,大专,民营,150-500人,互联网/电子商务,https://jobs.51job.com/guangzhou/146166502.html?s=sou_sou_soulb&t=0_0&req=f46c6451aac78dc5c21a151066cc123a,https://jobs.51job.com/all/coAGVdOABmDzEOaQRi.html
Java工程師（后端开发）初级,珠海全朋友电子商务有限公司,8千-1.2万·13薪,珠海,1年,本科,外资（非欧美）,150-500人,互联网/电子商务,https://jobs.51job.com/guangzhou/140445040.html?s=sou_sou_soulb&t=0_1&req=370066f442bf1cda20e649fa07a0620a,https://jobs.51job.com/all/coBWBWMwRkDjcCZARmUTc.html
Java实习生,成都遥望银河机械科技有限公司,4-7千·13薪,成都,1年,大专,民营,少于50人,机械/设备/重工,https://jobs.51job.com/chengdu/147907138.html?s=sou_sou_soulb&t=0_0&req=73c13278560a9fdd12f5c099f34a4c61,https://jobs.51job.com/all/coBWVXNAdnATtSNARvBmc.html
Java开发工程师,点奇互联（北京）科技有限公司,8千-1.5万,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/shijiazhuang/140740840.html?s=sou_sou_soulb&t=0_0&req=6973f5b0d39797de82fda2a22ad639c6,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
Java开发工程师,国响（武汉）智能科技有限公司,8千-1万,上海·浦东新区,1年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/shanghai/137413453.html?s=sou_sou_soulb&t=0_0&req=0283cae289207cf9e01c5737e2705890,https://jobs.51job.com/all/coUjFVN1UwVGgAYQRgVzA.html
Java开发,点奇互联（北京）科技有限公司,8千-1.5万,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/xiongan-xaxq/141154217.html?s=sou_sou_soulb&t=0_0&req=e3661c72cea4d4a6812fd198f643386e,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
Java开发工程师,深圳市赛菲姆科技有限公司,1.5-2.5万,深圳·龙华区,3-4年,本科,民营,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/143128252.html?s=sou_sou_soulb&t=0_0&req=00f49ff72095878fe5556366e86d07a1,https://jobs.51job.com/all/coCG1cOgRkBD1VNQRlBWA.html
JAVA开发工程师（高级）,北京经世万方信息技术有限公司,2-3万,北京·朝阳区,3-4年,硕士,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/beijing/134625109.html?s=sou_sou_soulb&t=0_0&req=d71315840635620802938670d13f49c6,https://jobs.51job.com/all/coB2NVNlUxBzkDZVA0VDM.html
Java初中开发工程师（昆山）,上海织田信息技术有限公司,7千-1.4万,上海·浦东新区,1年,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/kunshan/143759618.html?s=sou_sou_soulb&t=0_0&req=330ff5d41b0357069073317daaeb239e,https://jobs.51job.com/all/coVjUFYwdmBTwAZgZjXT0.html
Java开发工程师,广东速仓科技有限公司,1.5-2.5万,广州·南沙区,5-7年,本科,民营,1000-5000人,,https://jobs.51job.com/guangzhou/146892555.html?s=sou_sou_soulb&t=0_0&req=3c89c11b469b0ed1c18fb1a0edf39bda,https://jobs.51job.com/all/coAmMCY1MyBzEFaQ1oUTQ.html
高级Java工程师,赛尔网络有限公司,1-2万·13薪,北京·海淀区,3-4年,本科,国企,1000-5000人,通信/电信运营、增值服务,https://jobs.51job.com/beijing/148547262.html?s=sou_sou_soulb&t=0_0&req=8c4bed0f303372a4da3f4f44bb223aa6,https://jobs.51job.com/all/coBmEHYl47ATdWNgZl.html
Java后台开发工程师,上海九岸网络技术有限公司,1-1.6万·13薪,上海·闵行区,2年,本科,民营,50-150人,快速消费品(食品、饮料、化妆品),https://jobs.51job.com/shanghai/126454369.html?s=sou_sou_soulb&t=0_0&req=86c9fb00ecdaf6e9706713645c11eeac,https://jobs.51job.com/all/coAmddPgdkBjhRNFM2UTI.html
对日JAVA开发工程师,上海网擎信息系统有限公司,1.7-3.4万,上海·杨浦区,3-4年,本科,民营,,通信/电信/网络设备,https://jobs.51job.com/jinan/143165814.html?s=sou_sou_soulb&t=0_0&req=b445a788a235a2a7398ca0db5fc35d4b,https://jobs.51job.com/all/coB2ZSNVI2BTpSNAFnVjA.html
11611B-资深Java开发工程师,平安科技（深圳）有限公司,2-2.5万,深圳·南山区,5-7年,本科,民营,1000-5000人,计算机软件,https://jobs.51job.com/shenzhen/146752061.html?s=sou_sou_soulb&t=0_0&req=36e06f5519adf799b16e4adcf208463e,https://jobs.51job.com/all/coBWFQNVA2DjUAYwZiBWg.html
高级Java开发工程师,广州健新科技有限责任公司,1.8-2.5万·13薪,广州·黄埔区,10年以上,本科,民营,500-1000人,计算机软件,https://jobs.51job.com/guangzhou/148576151.html?s=sou_sou_soulb&t=0_0&req=36e06f5519adf799b16e4adcf208463e,https://jobs.51job.com/all/coBWUFaFEwBTgDYlM0AmM.html
Java开发,博彦科技广州有限公司,6-8.8千,成都·高新区,3-4年,本科,民营,,计算机软件,https://jobs.51job.com/chengdu/148564126.html?s=sou_sou_soulb&t=0_0&req=36e06f5519adf799b16e4adcf208463e,https://jobs.51job.com/all/coVDRdPwNjBDoPawJpUDA.html
Java开发,点奇互联（北京）科技有限公司,8千-1.5万,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/tianjin/141154211.html?s=sou_sou_soulb&t=0_0&req=fed98fe14ad58797f473dc4df7642b4a,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
对日JAVA开发工程师,上海网擎信息系统有限公司,1.7-3.4万,上海·杨浦区,3-4年,本科,民营,,通信/电信/网络设备,https://jobs.51job.com/ningbo/143165812.html?s=sou_sou_soulb&t=0_0&req=e3661c72cea4d4a6812fd198f643386e,https://jobs.51job.com/all/coB2ZSNVI2BTpSNAFnVjA.html
Java高级开发工程师,神州数码信息服务股份有限公司,2-2.3万,上海·浦东新区,5-7年,本科,已上市,10000人以上,计算机软件,https://jobs.51job.com/shanghai/147159874.html?s=sou_sou_soulb&t=0_0&req=e3661c72cea4d4a6812fd198f643386e,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html
Java高级开发工程师,亚信科技CUC,1.2-1.8万·13薪,广州·天河区,5-7年,本科,已上市,10000人以上,通信/电信运营、增值服务,https://jobs.51job.com/guangzhou/142796927.html?s=sou_sou_soulb&t=0_0&req=e3661c72cea4d4a6812fd198f643386e,https://jobs.51job.com/all/coVjNTPlI2AT0PY1EwAGY.html
Java开发,点奇互联（北京）科技有限公司,8千-1.5万,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/141154210.html?s=sou_sou_soulb&t=0_0&req=e3661c72cea4d4a6812fd198f643386e,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
Java工程师,繁翰信息技术（上海）有限公司,1.2-1.8万,上海·虹口区,2年,本科,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/148554509.html?s=sou_sou_soulb&t=0_0&req=94afd036004665baf6e261459cb6049b,https://jobs.51job.com/all/coVjVdOlQxBTxWMQZmUTw.html
Sabre Java Developer,利优科技资讯服务（深圳）有限公司,2-2.5万,天津·滨海新区,5-7年,本科,外资（欧美）,10000人以上,多元化业务集团公司,https://jobs.51job.com/beijing/148503675.html?s=sou_sou_soulb&t=0_1&req=d39fd8721ef055c13e983c8bc620e3b6,https://jobs.51job.com/all/coVDRWM1EzAj8GYFA7BmU.html
IT工程师技术员Java，PHP，c#等,湖北一片语科技有限公司,2-4万,武汉,2年,本科,民营,少于50人,,https://jobs.51job.com/shenzhen/108532245.html?s=sou_sou_soulb&t=0_1&req=3c89c11b469b0ed1c18fb1a0edf39bda,https://jobs.51job.com/all/coVTdQMVAzVWtTMAxmXTg.html
资深Java开发工程师,北京信永方略管理咨询有限责任公司,3-5万,北京·东城区,10年以上,本科,民营,,,https://jobs.51job.com/beijing/141824140.html?s=sou_sou_soulb&t=0_0&req=2d5ac81270b2571750ee86cdf67903ce,https://jobs.51job.com/all/coA2ZXN1Y2VmhVNgNlUjc.html
JAVA软件工程师,广州瑞云网络科技有限公司,7千-1.2万,广州·天河区,无需经验,本科,民营,50-150人,互联网/电子商务,https://jobs.51job.com/guangzhou/146753119.html?s=sou_sou_soulb&t=0_0&req=0283cae289207cf9e01c5737e2705890,https://jobs.51job.com/all/coCGxdPl45VWMAYw1tUj4.html
高级Java开发工程师,北京铁道工程机电技术研究所股份有限公司,1.5-2.5万·13薪,北京·海淀区,3-4年,硕士,民营,150-500人,仪器仪表/工业自动化,https://jobs.51job.com/beijing/144637760.html?s=sou_sou_soulb&t=0_0&req=0283cae289207cf9e01c5737e2705890,https://jobs.51job.com/all/coAmZUNgBjVWhTN1c9B2s.html
JAVA及数据库工程师,上海必盈特软件系统有限公司,6千-1.2万,上海·普陀区,1年,本科,合资,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/146572824.html?s=sou_sou_soulb&t=0_0&req=0283cae289207cf9e01c5737e2705890,https://jobs.51job.com/all/coBWEAY181BDwOaQxrAGU.html
Java开发经理 (MJ000025),广州中大凯旋电子科技有限公司,2-2.5万,广州·番禺区,8-9年,大专,民营,150-500人,互联网/电子商务,https://jobs.51job.com/guangzhou/146169267.html?s=sou_sou_soulb&t=0_0&req=0283cae289207cf9e01c5737e2705890,https://jobs.51job.com/all/coUzdUMFY3U2kCbg1t.html
JAVA软件工程师,苏州维莱科软件有限公司,1.5-2.5万,上海·嘉定区,5-7年,大专,民营,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/129565312.html?s=sou_sou_soulb&t=0_0&req=0283cae289207cf9e01c5737e2705890,https://jobs.51job.com/all/coAGUHY1QzATsOYlAzBmM.html
Java开发工程师,深圳华腾生物医疗电子有限公司,1-2万,深圳·龙岗区,3-4年,大专,民营,50-150人,,https://jobs.51job.com/shenzhen/148477363.html?s=sou_sou_soulb&t=0_0&req=0283cae289207cf9e01c5737e2705890,https://jobs.51job.com/all/coVDEGYwNnBTxTMlE1UDI.html
Java高级开发工程师,广州好大夫医疗科技集团有限公司,2-2.5万,广州·天河区,3-4年,大专,民营,50-150人,互联网/电子商务,https://jobs.51job.com/guangzhou/135206670.html?s=sou_sou_soulb&t=0_0&req=5b8978fc8ec0a6f453120a744aa65da8,https://jobs.51job.com/all/coCGtUNgNoU2QPYwVuB2Y.html
Java高级开发工程师,北京菱镜大数据研究院,1.8-2.3万·13薪,北京·朝阳区,3-4年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/beijing/147429439.html?s=sou_sou_soulb&t=0_0&req=86c9fb00ecdaf6e9706713645c11eeac,https://jobs.51job.com/all/coAmNUN1IyVmgCbwNmAGU.html
