,职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
172,Web开发工程师,百芯智能制造科技（深圳）有限公司,10000.0,深圳·宝安区,2年,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/134586368.html?s=sou_sou_soulb&t=0_0&req=e8a24455925c286313d8c92db0dca322,https://jobs.51job.com/all/coVTZTPgNpVm4BZlY1AmM.html
173,PHP开发工程师,深圳市三江电气有限公司,12500.0,深圳·龙岗区,5-7年,大专,民营,150-500人,建筑/建材/工程,https://jobs.51job.com/shenzhen/147442695.html?s=sou_sou_soulb&t=0_0&req=5d1f7f0997c9ab002f2295f8ce61b64f,https://jobs.51job.com/all/coBWAHa1MyAD8AZgVuAWE.html
174,网站开发工程师（双休+13薪）,广州傲为实业有限公司天河分公司,8000.0,广州·天河区,2年,大专,民营,50-150人,批发/零售,https://jobs.51job.com/guangzhou/142299049.html?s=sou_sou_soulb&t=0_0&req=9e17a706f06a7ed61fbefef81848bc7b,https://jobs.51job.com/all/coBmdUM149UW0Pa1Q0AWU.html
175,国企安全测试工程师18K+双休,佰聆数据股份有限公司北京分公司,17500.0,广州·黄埔区,5-7年,本科,民营,500-1000人,,https://jobs.51job.com/guangzhou/146720496.html?s=sou_sou_soulb&t=0_0&req=9e17a706f06a7ed61fbefef81848bc7b,https://jobs.51job.com/all/coBmVSMVUzAj4CZFY0AWI.html
176,高级/资深Golang开发工程师,广州乐牛软件科技有限公司,8750.0,广州·海珠区,3-4年,本科,民营,500-1000人,网络游戏,https://jobs.51job.com/guangzhou/141797141.html?s=sou_sou_soulb&t=0_0&req=9e17a706f06a7ed61fbefef81848bc7b,https://jobs.51job.com/all/coAGVRNlI2VG1TPlMzAmA.html
177,高级开发工程师,广州市锐博生物科技有限公司,15000.0,广州·黄埔区,3-4年,大专,民营,150-500人,制药/生物工程,https://jobs.51job.com/guangzhou/144180174.html?s=sou_sou_soulb&t=0_0&req=c74b257ef8bee6d43b3897f0d6e41fad,https://jobs.51job.com/all/coCGxSNQJgAjVRNQFkAGU.html
178,软件开发工程师,广东星鼎通信科技有限公司,13500.0,广州·天河区,5-7年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/guangzhou/137732601.html?s=sou_sou_soulb&t=0_0&req=c74b257ef8bee6d43b3897f0d6e41fad,https://jobs.51job.com/all/coUTEHYFA2AT9TPlc2AGQ.html
179,PHP开发工程师,上海潓美医疗科技有限公司,9000.0,上海·嘉定区,2年,本科,外资（非欧美）,150-500人,医疗设备/器械,https://jobs.51job.com/shanghai/140949499.html?s=sou_sou_soulb&t=0_0&req=aa68cba110e0673895a590b149db310f,https://jobs.51job.com/all/coVDFTNlE7AjQGZgRjUTc.html
180,运维工程师（香港工作）,广州市威创网络科技有限公司,3500.0,广州·番禺区,3-4年,本科,民营,50-150人,网络游戏,https://jobs.51job.com/guangzhou/148030004.html?s=sou_sou_soulb&t=0_0&req=7e1c18406c57e6e02bff6aac45d49426,https://jobs.51job.com/all/coUzdTMgVhATdWM1MwUDQ.html
181,web工程师（应往届亦可）,亿邦汇华（广州）科技有限公司,7500.0,广州·海珠区,无需经验,大专,民营,,互联网/电子商务,https://jobs.51job.com/shenzhen/139517200.html?s=sou_sou_soulb&t=0_0&req=def204a8daf3174fb6e8ee6b4cf29586,https://jobs.51job.com/all/coBWRXM1Q-VWIObQNgXDA.html
182,Linux C/C++软件开发工程师,易士软件（上海）有限公司,9000.0,上海·徐汇区,3-4年,本科,民营,50-150人,互联网/电子商务,https://jobs.51job.com/shanghai/129101722.html?s=sou_sou_soulb&t=0_0&req=90b6b006b9452a2ada845d67fa592d8f,https://jobs.51job.com/all/coUzZcOVMxVmgBZVEyXD0.html
183,Web前端开发工程师,上海大智慧股份有限公司,17500.0,上海·浦东新区,3-4年,本科,已上市,1000-5000人,计算机软件,https://jobs.51job.com/shanghai/136004235.html?s=sou_sou_soulb&t=0_0&req=90b6b006b9452a2ada845d67fa592d8f,https://jobs.51job.com/all/coB2BWNl4_ADxUNgVjUjI.html
184,web工程师（包食宿）,优普道信息科技（广东）集团有限公司,9000.0,广州·海珠区,无需经验,大专,民营,,计算机软件,https://jobs.51job.com/zhuhai/138903712.html?s=sou_sou_soulb&t=0_0&req=c79c224784128fb2b9fd520404274d2a,https://jobs.51job.com/all/coBGQGawJjUWpUOQNkVzA.html
185,IT Application Engineer,芯原微电子（上海）股份有限公司,9000.0,上海·浦东新区,5-7年,本科,已上市,1000-5000人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/146538202.html?s=sou_sou_soulb&t=0_0&req=c79c224784128fb2b9fd520404274d2a,https://jobs.51job.com/all/coUjVTNARuATtRPQ1p.html
186,IT工程师技术员Java，PHP，c#等,湖北一片语科技有限公司,7200.0,武汉,1年,大专,民营,少于50人,,https://jobs.51job.com/guangzhou/108532244.html?s=sou_sou_soulb&t=0_1&req=b190d1af8d5cb4297de6cd67fa236d80,https://jobs.51job.com/all/coVTdQMVAzVWtTMAxmXTg.html
187,PHP程序员,深圳空间力网络科技有限公司,7000.0,深圳·南山区,5-7年,本科,民营,,计算机软件,https://jobs.51job.com/shenzhen/148056575.html?s=sou_sou_soulb&t=0_0&req=8824a0a16789eca96eec17ce65455421,https://jobs.51job.com/all/coAWBSMgRvDzFUNVcwAmA.html
188,软件工程师,广州市智用信息科技有限公司,10500.0,广州·海珠区,1年,大专,外资（非欧美）,少于50人,,https://jobs.51job.com/guangzhou/143690139.html?s=sou_sou_soulb&t=0_0&req=e8a24455925c286313d8c92db0dca322,https://jobs.51job.com/all/coCG9XNl44AD0EYlQ1.html
189,PHP开发工程师,点奇互联（北京）科技有限公司,11500.0,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/zhangjiakou/140832102.html?s=sou_sou_soulb&t=0_0&req=883cee77bb1090ee1167e1a1b6d256e9,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
190,PHP全栈工程师,元宇医疗信息科技（广州）有限责任公司,16000.0,广州·番禺区,5-7年,本科,民营,50-150人,,https://jobs.51job.com/guangzhou/148228871.html?s=sou_sou_soulb&t=0_0&req=0bb470fcd39900efafc6c13d8dcdc397,https://jobs.51job.com/all/coUTBWOlAzDjIBbQZkAmc.html
191,PHP高级开发工程师,凯帝纳国际货运代理（上海）有限公司深圳分公司,10250.0,深圳·福田区,5-7年,大专,外资（欧美）,少于50人,交通/运输/物流,https://jobs.51job.com/shenzhen/145882358.html?s=sou_sou_soulb&t=0_0&req=eb952bb075afe51bf090ec3eff5d8f7f,https://jobs.51job.com/all/coAmJQNFQyDzQOaQdiUjc.html
192,Web前端开发-网页开发,成都市康特恩科技有限公司,9500.0,成都·青羊区,3-4年,大专,民营,500-1000人,批发/零售,https://jobs.51job.com/chengdu/147782985.html?s=sou_sou_soulb&t=0_0&req=c74b257ef8bee6d43b3897f0d6e41fad,https://jobs.51job.com/all/coB2cFYlc0DjdUNFMzB2M.html
193,信息技术经理-230118,上海中智人才顾问咨询有限公司,17500.0,上海·徐汇区,5-7年,本科,国企,少于50人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/147045636.html?s=sou_sou_soulb&t=0_0&req=c74b257ef8bee6d43b3897f0d6e41fad,https://jobs.51job.com/all/coUzBWNQNkDzZVOQJoAWU.html
194,PHP软件工程师,易恩孚商务咨询（芜湖）有限公司,15500.0,上海,3-4年,本科,外资（欧美）,少于50人,互联网/电子商务,https://jobs.51job.com/shanghai/147661909.html?s=sou_sou_soulb&t=0_0&req=b190d1af8d5cb4297de6cd67fa236d80,https://jobs.51job.com/all/coBWEHZgNjAzUCZVY8AWM.html
195,PHP开发工程师,上海会宝信息技术有限公司,10500.0,上海·闵行区,3-4年,大专,民营,少于50人,计算机软件,https://jobs.51job.com/shanghai/141576106.html?s=sou_sou_soulb&t=0_0&req=428cb94db9c85d43ba7baeb63c6c9238,https://jobs.51job.com/all/coUjFUOFY9AzwAZgRuUjY.html
196,PHP程序员,四川标易得互联网信息技术有限公司,7000.0,成都·金牛区,1年,大专,民营,少于50人,,https://jobs.51job.com/chengdu/148409042.html?s=sou_sou_soulb&t=0_0&req=8824a0a16789eca96eec17ce65455421,https://jobs.51job.com/all/coCGkHawNhATwHZAZtBWE.html
197,软件开发工程师,飞域（广州）国际贸易有限公司,12500.0,重庆·渝中区,5-7年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/chengdu/147312718.html?s=sou_sou_soulb&t=0_1&req=7929f09882e236829b42a842f7516da3,https://jobs.51job.com/all/coUTFUNF81UmwPb1EzUTc.html
198,PHP开发工程师,上海沣海智能科技有限公司,12500.0,上海·长宁区,2年,本科,合资,150-500人,金融/投资/证券,https://jobs.51job.com/shanghai/109066407.html?s=sou_sou_soulb&t=0_0&req=5d1f7f0997c9ab002f2295f8ce61b64f,https://jobs.51job.com/all/coVjUAZwBjAjlVN1YwAWE.html
199,IT经理（跨境电商/国际物流）,深圳市爱购城供应链有限公司,11250.0,深圳·龙岗区,2年,本科,民营,50-150人,交通/运输/物流,https://jobs.51job.com/shenzhen/147529075.html?s=sou_sou_soulb&t=0_0&req=9e17a706f06a7ed61fbefef81848bc7b,https://jobs.51job.com/all/coVDUFY144AT8EZwdsUDc.html
200,PHP开发工程师（双休+地铁口）,广东锋火信息科技股份有限公司,7500.0,广州,1年,大专,民营,150-500人,计算机软件,https://jobs.51job.com/guangzhou/136951763.html?s=sou_sou_soulb&t=0_0&req=0ddc7fa18fd86fce522c43c8a2147b30,https://jobs.51job.com/all/coVDACZFIxDzUOYlAxUzA.html
201,高级PHP工程师,广州城北信息科技有限公司,9500.0,广州·海珠区,5-7年,本科,民营,150-500人,互联网/电子商务,https://jobs.51job.com/guangzhou/147050647.html?s=sou_sou_soulb&t=0_0&req=e460742f9e5e82664ef4128b741c17ec,https://jobs.51job.com/all/coUjcFYAJjVm8CZwZsVzc.html
202,高级Java工程师 银行驻场,神州数码信息服务股份有限公司,10250.0,北京·丰台区,5-7年,本科,已上市,10000人以上,计算机软件,https://jobs.51job.com/beijing/147974521.html?s=sou_sou_soulb&t=0_0&req=b52108d8750d1cf3bbff00dc9ccf3f0d,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html
203,PHP开发工程师,广州视景医疗软件有限公司,11500.0,广州·天河区,1年,本科,民营,150-500人,医疗设备/器械,https://jobs.51job.com/guangzhou/121936780.html?s=sou_sou_soulb&t=0_0&req=5d1f7f0997c9ab002f2295f8ce61b64f,https://jobs.51job.com/all/coBWFdPQRiU2UObgVjVzU.html
204,PHP后端开发工程师,美陈网（上海）网络科技有限公司,13500.0,上海·普陀区,3-4年,本科,民营,50-150人,,https://jobs.51job.com/shanghai/140558045.html?s=sou_sou_soulb&t=0_0&req=419a4ed6edc4daab0ef9ec366a5fc114,https://jobs.51job.com/all/coVTcAY1E1Az4FYwVkVzo.html
205,PHP工程师,北京高人汇科技有限公司,15000.0,北京·朝阳区,3-4年,本科,民营,50-150人,教育/培训/院校,https://jobs.51job.com/beijing/147451116.html?s=sou_sou_soulb&t=0_0&req=0bb470fcd39900efafc6c13d8dcdc397,https://jobs.51job.com/all/coUjNSMwJkBzlVMgJhUDM.html
206,PHP开发工程师,智享工场（深圳）科技有限公司,10000.0,深圳·龙华区,2年,大专,民营,50-150人,互联网/电子商务,https://jobs.51job.com/shenzhen/131686624.html?s=sou_sou_soulb&t=0_0&req=0bb470fcd39900efafc6c13d8dcdc397,https://jobs.51job.com/all/coB2VXNVQ2Aj8ObAdhXT0.html
207,PHP开发工程师,凯帝纳国际货运代理（上海）有限公司深圳分公司,11500.0,深圳·福田区,3-4年,大专,外资（欧美）,少于50人,交通/运输/物流,https://jobs.51job.com/shenzhen/145881981.html?s=sou_sou_soulb&t=0_0&req=883cee77bb1090ee1167e1a1b6d256e9,https://jobs.51job.com/all/coAmJQNFQyDzQOaQdiUjc.html
208,PHP开发工程师,深圳市泽维电子科技有限公司,12500.0,深圳·南山区,3-4年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/shenzhen/146318009.html?s=sou_sou_soulb&t=0_0&req=883cee77bb1090ee1167e1a1b6d256e9,https://jobs.51job.com/all/coAGRXNFU-AzRVM1My.html
209,网站运维工程师,小派科技（上海）有限责任公司,15000.0,上海·浦东新区,1年,大专,民营,150-500人,计算机硬件,https://jobs.51job.com/shanghai/132111783.html?s=sou_sou_soulb&t=0_0&req=5ec35d2381735b7bdc74ab401ce5638b,https://jobs.51job.com/all/coUzZWOlA2U2RTMFY2VDI.html
210,PHP开发工程师,四川名优世汇药业有限公司,10500.0,成都·金牛区,3-4年,大专,民营,,医疗设备/器械,https://jobs.51job.com/chengdu/147413216.html?s=sou_sou_soulb&t=0_0&req=20e7ca454f3e30c31ed4c36590b89bf4,https://jobs.51job.com/all/coVTQGYwdmDjYPYgRmUjc.html
211,数据维护员,广州蒸旺餐饮管理有限公司,7000.0,广州·荔湾区,2年,大专,民营,150-500人,餐饮业,https://jobs.51job.com/guangzhou/138804660.html?s=sou_sou_soulb&t=0_0&req=b52108d8750d1cf3bbff00dc9ccf3f0d,https://jobs.51job.com/all/coB2UCZVYzVWtWNFc3XTs.html
212,JAVA/.Net/PHP开发经理,广州安永八达创意科技有限公司,3500.0,广州·越秀区,5-7年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/guangzhou/134013278.html?s=sou_sou_soulb&t=0_0&req=419a4ed6edc4daab0ef9ec366a5fc114,https://jobs.51job.com/all/coAmJVN1QwBD0AYgFqVTY.html
213,PHP开发工程师（包食宿）,亿邦汇华（广州）科技有限公司,7000.0,广州·海珠区,无需经验,大专,民营,,互联网/电子商务,https://jobs.51job.com/shenzhen/139517274.html?s=sou_sou_soulb&t=0_0&req=0bb470fcd39900efafc6c13d8dcdc397,https://jobs.51job.com/all/coBWRXM1Q-VWIObQNgXDA.html
214,WEB程序员,上海鑫线信息技术有限公司,9000.0,上海·浦东新区,1年,大专,民营,少于50人,计算机软件,https://jobs.51job.com/shanghai/53283213.html?s=sou_sou_soulb&t=0_0&req=d727a597a859bf27a6fc755a07ab5508,https://jobs.51job.com/all/coAmZUOVc0AjlUNwFnVzI.html
215,.NET 软件工程师,创锐软件开发（深圳）有限公司,16000.0,深圳,3-4年,大专,外资（非欧美）,150-500人,计算机软件,https://jobs.51job.com/shenzhen/148059982.html?s=sou_sou_soulb&t=0_0&req=e8a24455925c286313d8c92db0dca322,https://jobs.51job.com/all/coUTJcPgBjATsBZgBjXT4.html
216,网络运维工程师,上海共志通信信息技术发展有限公司,17500.0,上海·浦东新区,1年,本科,国企,1000-5000人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/127796923.html?s=sou_sou_soulb&t=0_0&req=b7b66181c040456b100bc8e9790cd9b4,https://jobs.51job.com/all/coBmRVOVA2BDkAYwNlVjA.html
217,高级研发技术经理（智慧市政平台）,广东荣文科技集团有限公司,17500.0,广州·黄埔区,5-7年,本科,民营,50-150人,新能源,https://jobs.51job.com/guangzhou/123307215.html?s=sou_sou_soulb&t=0_0&req=c74b257ef8bee6d43b3897f0d6e41fad,https://jobs.51job.com/all/coB2JcPVQ-DjIGZgRgAGE.html
218,PHP开发工程师,广东星鼎通信科技有限公司,13000.0,广州·天河区,3-4年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/guangzhou/134915007.html?s=sou_sou_soulb&t=0_0&req=0ddc7fa18fd86fce522c43c8a2147b30,https://jobs.51job.com/all/coUTEHYFA2AT9TPlc2AGQ.html
219,DSP工程师,深圳市科雷特能源科技股份有限公司,3750.0,深圳·南山区,5-7年,本科,民营,50-150人,新能源,https://jobs.51job.com/shenzhen/146476530.html?s=sou_sou_soulb&t=0_0&req=def204a8daf3174fb6e8ee6b4cf29586,https://jobs.51job.com/all/coAGRVOQBhBzhSM1QzVTg.html
220,PHP开发工程师,点奇互联（北京）科技有限公司,11500.0,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/xingtai/140832100.html?s=sou_sou_soulb&t=0_0&req=eb952bb075afe51bf090ec3eff5d8f7f,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
221,PHP高级工程师,深圳市蓝思网络技术有限公司,8750.0,深圳,3-4年,本科,民营,500-1000人,互联网/电子商务,https://jobs.51job.com/shenzhen/145245851.html?s=sou_sou_soulb&t=0_0&req=aa68cba110e0673895a590b149db310f,https://jobs.51job.com/all/coVDBXNwJkVmkBbVc3XDE.html
222,Golang 后端开发工程师,深圳叮当科技技术有限公司,16000.0,深圳·福田区,3-4年,本科,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/145788234.html?s=sou_sou_soulb&t=0_0&req=0634c71051c2454542fc589f402231e6,https://jobs.51job.com/all/coUjIHYwBjUmxWNwRgUj8.html
223,PHP开发工程师（自研直招）,上海英方软件股份有限公司,13500.0,上海,1年,本科,已上市,150-500人,计算机软件,https://jobs.51job.com/shanghai/141661944.html?s=sou_sou_soulb&t=0_0&req=edece2dc5107a0968e5e9f0b011435a5,https://jobs.51job.com/all/coBmRSMVAwBT0DYQRuVzo.html
224,软件测试工程师,上海迪真计算机科技有限公司,9500.0,成都·武侯区,1年,本科,民营,50-150人,通信/电信/网络设备,https://jobs.51job.com/chengdu/140478999.html?s=sou_sou_soulb&t=0_0&req=90b6b006b9452a2ada845d67fa592d8f,https://jobs.51job.com/all/coVTcGZlY8BTkCZFMzAm8.html
225,PHP开发工程师,广州复能基因有限公司,7500.0,广州·黄埔区,1年,本科,合资,150-500人,,https://jobs.51job.com/guangzhou/55896869.html?s=sou_sou_soulb&t=0_0&req=8824a0a16789eca96eec17ce65455421,https://jobs.51job.com/all/coVjFTNlMyBT5WM1Ew.html
226,PHP,上海静和健康科技集团有限公司,10000.0,上海·黄浦区,2年,大专,民营,150-500人,医疗/护理/卫生,https://jobs.51job.com/shanghai/147760116.html?s=sou_sou_soulb&t=0_0&req=428cb94db9c85d43ba7baeb63c6c9238,https://jobs.51job.com/all/coAGFTMl88ATZVMgNnVDM.html
227,PHP开发工程师,广州市索弗智能共享科技有限公司,10000.0,广州·花都区,3-4年,本科,民营,150-500人,贸易/进出口,https://jobs.51job.com/guangzhou/146684644.html?s=sou_sou_soulb&t=0_0&req=b190d1af8d5cb4297de6cd67fa236d80,https://jobs.51job.com/all/coBmZRMQJpAD9WM1c0AmU.html
228,中高级前端开发工程师,神州数码信息服务股份有限公司,14500.0,深圳,5-7年,本科,已上市,10000人以上,计算机软件,https://jobs.51job.com/guangzhou/146785177.html?s=sou_sou_soulb&t=0_0&req=832cd5df882430878b46c4064bf74556,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html
229,网络安全运维工程师,弗励达商贸（上海）有限公司,12500.0,上海·黄浦区,3-4年,本科,合资,500-1000人,多元化业务集团公司,https://jobs.51job.com/shanghai/134482102.html?s=sou_sou_soulb&t=0_0&req=b52108d8750d1cf3bbff00dc9ccf3f0d,https://jobs.51job.com/all/coVjYAY1Y1ATsDZFY3AW0.html
230,后台开发工程师,成都川田广利科技有限公司,6000.0,成都·武侯区,1年,大专,民营,150-500人,家具/家电/玩具/礼品,https://jobs.51job.com/chengdu/146405590.html?s=sou_sou_soulb&t=0_0&req=7929f09882e236829b42a842f7516da3,https://jobs.51job.com/all/coBWVXMAViU24EYlAxUT0.html
231,WEB后端开发,蟠龙浩航国际物流（上海）有限公司深圳分公司,10500.0,深圳·罗湖区,1年,本科,民营,150-500人,,https://jobs.51job.com/shenzhen/140567370.html?s=sou_sou_soulb&t=0_0&req=75539fdc41c10455c47abf17b238cb3b,https://jobs.51job.com/all/coUTJdPQJhDjUPa1Q_B2A.html
232,PHP工程师,湛蓝科技股份有限公司广州分公司,17500.0,广州·海珠区,3-4年,大专,民营,1000-5000人,互联网/电子商务,https://jobs.51job.com/guangzhou/142163706.html?s=sou_sou_soulb&t=0_0&req=0ddc7fa18fd86fce522c43c8a2147b30,https://jobs.51job.com/all/coUjJXNVA7VWMFYlEyBmA.html
233,软件开发工程师 (PHP),飞域（广州）国际贸易有限公司,12500.0,广州·天河区,2年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/hangzhou/147083073.html?s=sou_sou_soulb&t=0_0&req=0ddc7fa18fd86fce522c43c8a2147b30,https://jobs.51job.com/all/coUTFUNF81UmwPb1EzUTc.html
234,Application Support 应用支持,上海索源戈商务咨询有限公司深圳分公司,12500.0,上海·虹口区,2年,大专,外资（欧美）,少于50人,互联网/电子商务,https://jobs.51job.com/shanghai/148314392.html?s=sou_sou_soulb&t=0_0&req=def204a8daf3174fb6e8ee6b4cf29586,https://jobs.51job.com/all/coAGBVNwdmBzgCZgJiUDI.html
235,人工智能工程师,富士康科技集团,12000.0,深圳·龙华区,无需经验,硕士,外资（非欧美）,10000人以上,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/146857673.html?s=sou_sou_soulb&t=0_0&req=def204a8daf3174fb6e8ee6b4cf29586,https://jobs.51job.com/all/coUTEFaV8_AjwObAJiVTU.html
236,web工程师（应往届亦可）,亿邦汇华（广州）科技有限公司,7500.0,广州·海珠区,无需经验,大专,民营,,互联网/电子商务,https://jobs.51job.com/guangzhou/139517199.html?s=sou_sou_soulb&t=0_0&req=def204a8daf3174fb6e8ee6b4cf29586,https://jobs.51job.com/all/coBWRXM1Q-VWIObQNgXDA.html
237,PHP开发工程师,广东有道汽车集团股份有限公司,12500.0,广州·天河区,2年,大专,民营,1000-5000人,汽车,https://jobs.51job.com/guangzhou/145504746.html?s=sou_sou_soulb&t=0_0&req=77718aed59c77ff1eb2cf8d592ba9c23,https://jobs.51job.com/all/coBmRcOwJgVG9VMwVuVDU.html
238,PHP全栈开发工程师,上海凯景信息技术有限公司,11250.0,上海·普陀区,5-7年,大专,民营,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/135663760.html?s=sou_sou_soulb&t=0_0&req=0ddc7fa18fd86fce522c43c8a2147b30,https://jobs.51job.com/all/coAWECZ1QzDjBTMlQxAmc.html
239,PHP工程师,广州视景医疗软件有限公司,11500.0,广州·天河区,3-4年,本科,民营,150-500人,医疗设备/器械,https://jobs.51job.com/guangzhou/146352088.html?s=sou_sou_soulb&t=0_0&req=0ddc7fa18fd86fce522c43c8a2147b30,https://jobs.51job.com/all/coBWFdPQRiU2UObgVjVzU.html
240,软件测试工程师-,大连亿达信息技术有限公司深圳分公司,12000.0,深圳·南山区,3-4年,本科,民营,500-1000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/141423459.html?s=sou_sou_soulb&t=0_0&req=2f3e59746aeab40ade2525025ab56664,https://jobs.51job.com/all/coCW1UNFMxBToCYQFjUTM.html
241,PHP开发工程师,广东祈福医院有限公司,10000.0,广州·番禺区,3-4年,大专,民营,1000-5000人,制药/生物工程,https://jobs.51job.com/guangzhou/147997258.html?s=sou_sou_soulb&t=0_0&req=419a4ed6edc4daab0ef9ec366a5fc114,https://jobs.51job.com/all/coBmNRMV44U2gDZgNgUjY.html
242,VC++软件工程师,深圳市美安科技有限公司,11250.0,深圳·龙岗区,3-4年,本科,合资,150-500人,,https://jobs.51job.com/shenzhen/87085302.html?s=sou_sou_soulb&t=0_0&req=e35cf983eac11ac7e2a858e7018b6dbe,https://jobs.51job.com/all/coA2QFaQNjUW0EYwJmBWg.html
243,PHP后端开发-数字出版,新华文轩出版传媒股份有限公司,10000.0,成都·武侯区,3-4年,本科,国企,5000-10000人,影视/媒体/艺术/文化传播,https://jobs.51job.com/chengdu/147032852.html?s=sou_sou_soulb&t=0_0&req=e460742f9e5e82664ef4128b741c17ec,https://jobs.51job.com/all/coAGVSNV4-UWdSMlEyVTQ.html
244,网站运营,上海达质科技有限公司,9000.0,上海,无需经验,大专,民营,少于50人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/141722848.html?s=sou_sou_soulb&t=0_0&req=5ec35d2381735b7bdc74ab401ce5638b,https://jobs.51job.com/all/coAGEGYFMwUmgHZlY8AmA.html
245,全栈工程师,深圳水母智脑科技有限公司,8750.0,深圳·宝安区,3-4年,本科,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/145648425.html?s=sou_sou_soulb&t=0_0&req=c79c224784128fb2b9fd520404274d2a,https://jobs.51job.com/all/coB2cCYQRuDjMAZFQ_VDg.html
246,PHP程序员,广州市博艺职业培训学校,5150.0,广州·白云区,无需经验,大专,民营,少于50人,教育/培训/院校,https://jobs.51job.com/guangzhou/143114917.html?s=sou_sou_soulb&t=0_0&req=6bd684a02409c2f0f6cba4180dd91d7b,https://jobs.51job.com/all/coVjRcMAJjBz8GYFYzUjU.html
247,高薪招聘 magento 程序员,香港亚达瀚维设计有限公司广州代表处,15000.0,广州·荔湾区,2年,本科,外企代表处,50-150人,贸易/进出口,https://jobs.51job.com/guangzhou/147995368.html?s=sou_sou_soulb&t=0_0&req=e8a24455925c286313d8c92db0dca322,https://jobs.51job.com/all/coUzZTNV86UmVWOlE1BWY.html
248,PHP开发工程师,万宝盛华企业管理咨询（上海）有限公司北京分公司,11500.0,上海·浦东新区,3-4年,本科,外资（欧美）,500-1000人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/145510154.html?s=sou_sou_soulb&t=0_0&req=0bb470fcd39900efafc6c13d8dcdc397,https://jobs.51job.com/all/coVjYGagVjBT5WOgNlVDU.html
249,PHP开发主管,中海（广州）企业管理有限公司,9000.0,广州·天河区,1年,大专,民营,150-500人,计算机软件,https://jobs.51job.com/guangzhou/141901722.html?s=sou_sou_soulb&t=0_0&req=5d1f7f0997c9ab002f2295f8ce61b64f,https://jobs.51job.com/all/coAWBcO1E0AjxRMVA0Uz8.html
250,PHP开发主管/经理,广东荣文科技集团有限公司,9000.0,广州·黄埔区,3-4年,本科,民营,50-150人,新能源,https://jobs.51job.com/guangzhou/103973549.html?s=sou_sou_soulb&t=0_0&req=0ddc7fa18fd86fce522c43c8a2147b30,https://jobs.51job.com/all/coB2JcPVQ-DjIGZgRgAGE.html
251,PHP开发工程师（自由工作 在家办公）,北京微普科创科技有限公司,11500.0,北京,5-7年,大专,民营,少于50人,计算机软件,https://jobs.51job.com/beijing/139753993.html?s=sou_sou_soulb&t=0_0&req=77718aed59c77ff1eb2cf8d592ba9c23,https://jobs.51job.com/all/coAGQHZwJgBTxUNQBlB2E.html
252,PHP后台高级开发工程师,深圳市金百锐通信科技有限公司,2650.0,深圳·南山区,3-4年,本科,民营,50-150人,通信/电信运营、增值服务,https://jobs.51job.com/shenzhen/147195027.html?s=sou_sou_soulb&t=0_0&req=77718aed59c77ff1eb2cf8d592ba9c23,https://jobs.51job.com/all/coVTdXNFQ0DjEFYwVmVzQ.html
253,程序员,上海远资信息技术有限公司,8000.0,上海,1年,大专,外资（非欧美）,50-150人,计算机软件,https://jobs.51job.com/shanghai/47408019.html?s=sou_sou_soulb&t=0_0&req=c74b257ef8bee6d43b3897f0d6e41fad,https://jobs.51job.com/all/coBGBcOFE0U2gFZgdgUTQ.html
254,渗透测试工程师,上海络安信息技术有限公司,9000.0,上海·浦东新区,2年,大专,民营,50-150人,计算机软件,https://jobs.51job.com/shanghai/147731242.html?s=sou_sou_soulb&t=0_0&req=c74b257ef8bee6d43b3897f0d6e41fad,https://jobs.51job.com/all/coB2NSMVY0VWxTP1E0.html
